REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	SITE MANAGER	JASON DVORAK	78759MDYNT11705	3M CO - AUSTIN RESEARCH BOULEVARD SITE	11705 RESEARCH BLVD	AUSTIN	TRAVIS	TX	78759	3M CO - AUSTIN RESEARCH BOULEVARD SITE	11705 RESEARCH BLVD	AUSTIN	TX		78759	YES	NO	NO	NO	MICHAEL D. GARCIA, P.E., CSP	5129841800	3825	3661						334515						30.419577	-97.746551	112559018								3M CO	006173082	NO		
2011	DIRECTOR OF OPERATIONS	JOHN MACHISAK	77474STWRT5000I	BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP	5000 IH-10 W	SEALY	AUSTIN	TX	77474	BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP	5000 IH-10 W	SEALY	TX		77474	YES	NO	NO	NO	KEN MCINTOSH	8326732172	3711							336211						29.76129	-96.18045	557414000								BAE SYSTEMS INC	557414000	NO	KEN.MCINTOSH@BAESYSTEMS.COM	
2011	DIRECTOR OF OPERATIONS	JOHN MACHISAK	77474STWRT5000I	BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP	5000 IH-10 W	SEALY	AUSTIN	TX	77474	BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP	5000 IH-10 W	SEALY	TX		77474	YES	NO	NO	NO	KEN MCINTOSH	8326732172	3711							336211						29.76129	-96.18045	557414000								BAE SYSTEMS INC	557414000	NO	KEN.MCINTOSH@BAESYSTEMS.COM	
2011	DIRECTOR OF OPERATIONS	JOHN MACHISAK	77474STWRT5000I	BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP	5000 IH-10 W	SEALY	AUSTIN	TX	77474	BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP	5000 IH-10 W	SEALY	TX		77474	YES	NO	NO	NO	KEN MCINTOSH	8326732172	3711							336211						29.76129	-96.18045	557414000								BAE SYSTEMS INC	557414000	NO	KEN.MCINTOSH@BAESYSTEMS.COM	
2011	SR. HSE SPECIALIST	MICHAEL HAYDEN	77380HGHSC9110G	BAKER HUGHES - HUGHES CHRISTENSEN	9110 GROGAN'S MILL RD	THE WOODLANDS	MONTGOMERY	TX	773803615	BAKER HUGHES - HUGHES CHRISTENSEN	9110 GROGAN'S MILL RD	THE WOODLANDS	TX		77380-3615	YES	NO	NO	NO	PAUL DAVIS	2813636739	3533							333132						30.17256	-95.46529	150176188								BAKER HUGHES INC	174987909	NO	PAUL.DAVIS@BAKERHUGHES.COM	
2011	SR. HSE SPECIALIST	MICHAEL HAYDEN	77380HGHSC9110G	BAKER HUGHES - HUGHES CHRISTENSEN	9110 GROGAN'S MILL RD	THE WOODLANDS	MONTGOMERY	TX	773803615	BAKER HUGHES - HUGHES CHRISTENSEN	9110 GROGAN'S MILL RD	THE WOODLANDS	TX		77380-3615	YES	NO	NO	NO	PAUL DAVIS	2813636739	3533							333132						30.17256	-95.46529	150176188								BAKER HUGHES INC	174987909	NO	PAUL.DAVIS@BAKERHUGHES.COM	
2011	SR. HSE SPECIALIST	MICHAEL HAYDEN	77380HGHSC9110G	BAKER HUGHES - HUGHES CHRISTENSEN	9110 GROGAN'S MILL RD	THE WOODLANDS	MONTGOMERY	TX	773803615	BAKER HUGHES - HUGHES CHRISTENSEN	9110 GROGAN'S MILL RD	THE WOODLANDS	TX		77380-3615	YES	NO	NO	NO	PAUL DAVIS	2813636739	3533							333132						30.17256	-95.46529	150176188								BAKER HUGHES INC	174987909	NO	PAUL.DAVIS@BAKERHUGHES.COM	
2011	PLANT DIRECTOR	RICHARD FINNEY	77040BKRLT9100E	BAKER HUGHES INC - EMMOTT ROAD	9100 EMMOTT RD	HOUSTON	HARRIS	TX	770403596	BAKER HUGHES INC - EMMOTT ROAD	PO BOX 40129	HOUSTON	TX		772400129	YES	NO	NO	NO	RICHARD FINNEY	7134662387	3533							333132						29.87387	-95.53575	149946063								BAKER HUGHES INC	174987909	NO	RICHARD.FINNEY@BAKERHUGHES.COM	
2011	PLANT DIRECTOR	RICHARD FINNEY	77040BKRLT9100E	BAKER HUGHES INC - EMMOTT ROAD	9100 EMMOTT RD	HOUSTON	HARRIS	TX	770403596	BAKER HUGHES INC - EMMOTT ROAD	PO BOX 40129	HOUSTON	TX		772400129	YES	NO	NO	NO	RICHARD FINNEY	7134662387	3533							333132						29.87387	-95.53575	149946063								BAKER HUGHES INC	174987909	NO	RICHARD.FINNEY@BAKERHUGHES.COM	
2011	PLANT DIRECTOR	RICHARD FINNEY	77040BKRLT9100E	BAKER HUGHES INC - EMMOTT ROAD	9100 EMMOTT RD	HOUSTON	HARRIS	TX	770403596	BAKER HUGHES INC - EMMOTT ROAD	PO BOX 40129	HOUSTON	TX		772400129	YES	NO	NO	NO	RICHARD FINNEY	7134662387	3533							333132						29.87387	-95.53575	149946063								BAKER HUGHES INC	174987909	NO	RICHARD.FINNEY@BAKERHUGHES.COM	
2011	DIRECTOR OF MANUFACTURING	JEFFREY MERRITT	77253BKRLT6023N	BAKER HUGHES INC - NAVIGATION	6023 NAVIGATION BLVD	HOUSTON	HARRIS	TX	77011	BAKER HUGHES INC - NAVIGATION	6023 NAVIGATION BLVD	HOUSTON	TX		77011	YES	NO	NO	NO	JEFFREY MERRITT	7139239351	3533							333132						29.74791	-95.31263	026378620								BAKER HUGHES INC	174987909	NO	JEFFREY.MERRITT@BAKERHUGHES.COM	
2011	DIRECTOR OF MANUFACTURING	JEFFREY MERRITT	77253BKRLT6023N	BAKER HUGHES INC - NAVIGATION	6023 NAVIGATION BLVD	HOUSTON	HARRIS	TX	77011	BAKER HUGHES INC - NAVIGATION	6023 NAVIGATION BLVD	HOUSTON	TX		77011	YES	NO	NO	NO	JEFFREY MERRITT	7139239351	3533							333132						29.74791	-95.31263	026378620								BAKER HUGHES INC	174987909	NO	JEFFREY.MERRITT@BAKERHUGHES.COM	
2011	HSE PROFESSIONAL	SHAUNA BROWN	77037BKRHG17015	BAKER HUGHES RANKIN RD CNT	2001 RANKIN RD	HOUSTON	HARRIS	TX	77073	BAKER HUGHES RANKIN RD CNT	2001 RANKIN RD	HOUSTON	TX		77073	YES	NO	NO	NO	SHAUNA BROWN	7138792654	3533							333132						29.965604	-95.366133	615157625								BAKER HUGHES INC	174987909	NO	SHAUNA.BROWN@BAKERHUGHES.COM	
2011	HSE PROFESSIONAL	SHAUNA BROWN	77037BKRHG17015	BAKER HUGHES RANKIN RD CNT	2001 RANKIN RD	HOUSTON	HARRIS	TX	77073	BAKER HUGHES RANKIN RD CNT	2001 RANKIN RD	HOUSTON	TX		77073	YES	NO	NO	NO	SHAUNA BROWN	7138792654	3533							333132						29.965604	-95.366133	615157625								BAKER HUGHES INC	174987909	NO	SHAUNA.BROWN@BAKERHUGHES.COM	
2011	HSE PROFESSIONAL	SHAUNA BROWN	77037BKRHG17015	BAKER HUGHES RANKIN RD CNT	2001 RANKIN RD	HOUSTON	HARRIS	TX	77073	BAKER HUGHES RANKIN RD CNT	2001 RANKIN RD	HOUSTON	TX		77073	YES	NO	NO	NO	SHAUNA BROWN	7138792654	3533							333132						29.965604	-95.366133	615157625								BAKER HUGHES INC	174987909	NO	SHAUNA.BROWN@BAKERHUGHES.COM	
2011	HSE PROFESSIONAL	SHAUNA BROWN	77037BKRHG17015	BAKER HUGHES RANKIN RD CNT	2001 RANKIN RD	HOUSTON	HARRIS	TX	77073	BAKER HUGHES RANKIN RD CNT	2001 RANKIN RD	HOUSTON	TX		77073	YES	NO	NO	NO	SHAUNA BROWN	7138792654	3533							333132						29.965604	-95.366133	615157625								BAKER HUGHES INC	174987909	NO	SHAUNA.BROWN@BAKERHUGHES.COM	
2011	HSE PROFESSIONAL	SHAUNA BROWN	77037BKRHG17015	BAKER HUGHES RANKIN RD CNT	2001 RANKIN RD	HOUSTON	HARRIS	TX	77073	BAKER HUGHES RANKIN RD CNT	2001 RANKIN RD	HOUSTON	TX		77073	YES	NO	NO	NO	SHAUNA BROWN	7138792654	3533							333132						29.965604	-95.366133	615157625								BAKER HUGHES INC	174987909	NO	SHAUNA.BROWN@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	DIRECTOR- GULF COAST MANUFACTURING	SHAWN O'ROURKE	77507PTRLT13200	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	HARRIS	TX	77507	BAKER PETROLITE BAYPORT FACILI TY	13200 BAYPARK RD	PASADENA	TX		77507	YES	NO	NO	NO	FRANK SALINAS	2812914108	2899							325998						29.646111	-95.115	008352387								BAKER HUGHES INC	174987909	NO	FRANK.SALINAS@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
2011	QA SUPERVISOR	JANICE JOSEPH	77049CHMLN16950	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	HARRIS	TX	77049	BAKER PETROLITE CORP	16950 WALLISVILLE RD	HOUSTON	TX		77049	YES	NO	NO	NO	KYLE THISTLE	2814574730	2899							325998						29.82152	-95.12405	088187299								BAKER HUGHES INC	174987909	NO	KYLE.THISTLE@BAKERHUGHES.COM	
