REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	VP - CFO	LENORA KRIELOW	70525BLNTR124HW	ABL ENTERPRISES LLC	1024 HWY 343	CHURCH POINT	ACADIA	LA	70525	ABL ENTERPRISES LLC	PO BOX 850	SCOTT	LA		70583	YES	NO	NO	NO	LENORA KRIELOW	3376684800								332812						30.321111	-92.140833											NO	LKRIELOW@ABLINDUSTRIES.ORG	
2011	OPERATIONS MANAGER	DAVID BECKWITH	70734RPRDS36637	BASF DNT PLANT	36637- B LA HWY 30	GEISMAR	ASCENSION	LA	70734	BASF DNT PLANT	PO BOX 670	GEISMAR	LA		70734	YES	NO	NO	NO	KRISTINA DARVILLE	2253392412	2869							325199						30.204444	-90.992389	878647882								BASF CORP	071014385	NO	KRISTINA.DARVILLE@BASF.COM	
2011	OPERATIONS MANAGER	DAVID BECKWITH	70734RPRDS36637	BASF DNT PLANT	36637- B LA HWY 30	GEISMAR	ASCENSION	LA	70734	BASF DNT PLANT	PO BOX 670	GEISMAR	LA		70734	YES	NO	NO	NO	KRISTINA DARVILLE	2253392412	2869							325199						30.204444	-90.992389	878647882								BASF CORP	071014385	NO	KRISTINA.DARVILLE@BASF.COM	
2011	SAFETY/HUMAN RESOURCES MANAGER	JOEY INDEST	70807BYCTN12710	BAYOU COATING LLC	12710 LEISURE RD	BATON ROUGE	EAST BATON ROUGE	LA	70807	BAYOU COATING LLC	12710 LEISURE RD	BATON ROUGE	LA		70807	YES	NO	NO	NO	JOEY INDEST	2257753018	3479							332812						30.56239	-91.1847									THE BAYOU COS LLC		NO	JOEYI@BAYOUCOMPANIES.COM	
2011	SAFETY/HUMAN RESOURCES MANAGER	JOEY INDEST	70807BYCTN12710	BAYOU COATING LLC	12710 LEISURE RD	BATON ROUGE	EAST BATON ROUGE	LA	70807	BAYOU COATING LLC	12710 LEISURE RD	BATON ROUGE	LA		70807	YES	NO	NO	NO	JOEY INDEST	2257753018	3479							332812						30.56239	-91.1847									THE BAYOU COS LLC		NO	JOEYI@BAYOUCOMPANIES.COM	
2011	ENVIRONMENTAL ENGINEER	UNWANA EBIWOK	70560BYPPC5310C	BAYOU COS INC	5200 CURTIS LN	NEW IBERIA	IBERIA	LA	70560	BAYOU COS INC	5200 CURTIS LN	NEW IBERIA	LA		70560	YES	NO	NO	NO	HUMBERTO MUNOZ	3373693761	3498							332812						29.943868	-91.844729									THE BAYOU COS LLC		NO	BERT@BAYOUCOMPANIES.COM	
2011	ENVIRONMENTAL ENGINEER	UNWANA EBIWOK	70560BYPPC5310C	BAYOU COS INC	5200 CURTIS LN	NEW IBERIA	IBERIA	LA	70560	BAYOU COS INC	5200 CURTIS LN	NEW IBERIA	LA		70560	YES	NO	NO	NO	HUMBERTO MUNOZ	3373693761	3498							332812						29.943868	-91.844729									THE BAYOU COS LLC		NO	BERT@BAYOUCOMPANIES.COM	
2011	ENVIRONMENTAL ENGINEER	UNWANA EBIWOK	70560BYPPC5310C	BAYOU COS INC	5200 CURTIS LN	NEW IBERIA	IBERIA	LA	70560	BAYOU COS INC	5200 CURTIS LN	NEW IBERIA	LA		70560	YES	NO	NO	NO	HUMBERTO MUNOZ	3373693761	3498							332812						29.943868	-91.844729									THE BAYOU COS LLC		NO	BERT@BAYOUCOMPANIES.COM	
2011	ENVIRONMENTAL ENGINEER	UNWANA EBIWOK	70560BYPPC5310C	BAYOU COS INC	5200 CURTIS LN	NEW IBERIA	IBERIA	LA	70560	BAYOU COS INC	5200 CURTIS LN	NEW IBERIA	LA		70560	YES	NO	NO	NO	HUMBERTO MUNOZ	3373693761	3498							332812						29.943868	-91.844729									THE BAYOU COS LLC		NO	BERT@BAYOUCOMPANIES.COM	
2011	ENVIRONMENTAL ENGINEER	UNWANA EBIWOK	70560BYPPC5310C	BAYOU COS INC	5200 CURTIS LN	NEW IBERIA	IBERIA	LA	70560	BAYOU COS INC	5200 CURTIS LN	NEW IBERIA	LA		70560	YES	NO	NO	NO	HUMBERTO MUNOZ	3373693761	3498							332812						29.943868	-91.844729									THE BAYOU COS LLC		NO	BERT@BAYOUCOMPANIES.COM	
2011	PLANT MANAGER	DANISH YAZDANI	70776BPRDC3830H	BCP INGREDIENTS INC	3830 HWY 30	SAINT GABRIEL	IBERVILLE	LA	707764608	BCP INGREDIENTS INC	3830 HWY 30	SAINT GABRIEL	LA		70776-4608	YES	NO	NO	NO	DANISH YAZDANI	2252554889	2048							311119						30.24916	-91.08888	041992728								BALCHEM CORP	041992728	NO	DYAZDANI@BALCHEM.COM	
2011	PLANT MANAGER	DANISH YAZDANI	70776BPRDC3830H	BCP INGREDIENTS INC	3830 HWY 30	SAINT GABRIEL	IBERVILLE	LA	707764608	BCP INGREDIENTS INC	3830 HWY 30	SAINT GABRIEL	LA		70776-4608	YES	NO	NO	NO	DANISH YAZDANI	2252554889	2048							311119						30.24916	-91.08888	041992728								BALCHEM CORP	041992728	NO	DYAZDANI@BALCHEM.COM	
2011	PLANT MANAGER	DANISH YAZDANI	70776BPRDC3830H	BCP INGREDIENTS INC	3830 HWY 30	SAINT GABRIEL	IBERVILLE	LA	707764608	BCP INGREDIENTS INC	3830 HWY 30	SAINT GABRIEL	LA		70776-4608	YES	NO	NO	NO	DANISH YAZDANI	2252554889	2048							311119						30.24916	-91.08888	041992728								BALCHEM CORP	041992728	NO	DYAZDANI@BALCHEM.COM	
2011	PLANT MANAGER	CRAIG MORGAN	70727BRCNNEDENC	BERCEN INC SOUTHERN DIV	30140 EDEN CHURCH RD	DENHAM SPRINGS	LIVINGSTON	LA	70726	BERCEN INC SOUTHERN DIV	PO BOX 2107	DENHAM SPRINGS	LA		70727	YES	NO	NO	NO	CRAIG MORGAN	2256647167	2899							325998						30.486722	-90.925083	093540367								CRANSTON PRINT WORKS CO	001438480	NO	CMORGAN@BERCEN.COM	
2011	PLANT MANAGER	CRAIG MORGAN	70727BRCNNEDENC	BERCEN INC SOUTHERN DIV	30140 EDEN CHURCH RD	DENHAM SPRINGS	LIVINGSTON	LA	70726	BERCEN INC SOUTHERN DIV	PO BOX 2107	DENHAM SPRINGS	LA		70727	YES	NO	NO	NO	CRAIG MORGAN	2256647167	2899							325998						30.486722	-90.925083	093540367								CRANSTON PRINT WORKS CO	001438480	NO	CMORGAN@BERCEN.COM	
2011	PLANT MANAGER	CRAIG MORGAN	70727BRCNNEDENC	BERCEN INC SOUTHERN DIV	30140 EDEN CHURCH RD	DENHAM SPRINGS	LIVINGSTON	LA	70726	BERCEN INC SOUTHERN DIV	PO BOX 2107	DENHAM SPRINGS	LA		70727	YES	NO	NO	NO	CRAIG MORGAN	2256647167	2899							325998						30.486722	-90.925083	093540367								CRANSTON PRINT WORKS CO	001438480	NO	CMORGAN@BERCEN.COM	
2011	ENGINEERING CONSULTANT		7104WBRRYP458HI	BERRY PLASTICS INC	4058 HWY 79	HOMER	CLAIBORNE	LA	71040	BERRY PLASTICS INC	4058 HWY 79	HOMER	LA		71040	YES	NO	NO	NO	GEORGE PUCKETT	3189272531								322221						32.775653	-93.072757	013873050										NO	GEORGEPUCKETT@BERRYPLASTICS.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	REGIONAL ENVIRONMENTAL MANAGER	GARY ELLENDER	70760BGCJN9951C	BIG CAJUN 2	10431 CAJUN 2 RD (HWY 981)	NEW ROADS	POINTE COUPEE	LA	70760	BIG CAJUN 2	112 TELLY ST	NEW ROADS	LA		70760	YES	NO	NO	NO	MEREDITH MOORE	6095244522	4911							221112						30.707517	-91.356373	627479231								NRG ENERGY INC	793422213	NO	MEREDITH.MOORE@NRGENERGY.COM	
2011	SENIOR OPERATIONS MANAGER	RONALD HENDRY	70729BGRVR12652	BIG RIVER INDUSTRIES - GRAVELI TE	12652 AIRLINE HWY	ERWINVILLE	POINTE COUPEE	LA	70729	BIG RIVER INDUSTRIES - GRAVELI TE	PO BOX 66377	BATON ROUGE	LA		70896	YES	NO	NO	NO	GREG KNIGHT	2256274242	3295							212325						30.536389	-91.418056	008155251								OLDCASTLE INC		NO	GREG.KNIGHT@OLDCASTLE.COM	
2011	PLANT MANAGER	ROBERT GELINAS	70669BLBNCI10WE	BIOLAB INC	910 I-10 W OF LAKE CHARLES	WESTLAKE	CALCASIEU	LA	70669	BIOLAB INC	PO BOX 520	WESTLAKE	LA		70669	YES	NO	NO	NO	ROBERT GELINAS	3374333030	2819							325188						30.23771	-93.25821	837015536								CHEMTURA CORP	088400325	NO	ROBERT.GELINAS@CHEMTURA.COM	
2011	PLANT MANAGER	GREG ANTHONY	71463KDLPLHWY16	BOISE CASCADE WOOD PRODUCTS - OAKDALE OPERATIONS	140 VAN PLY RD	OAKDALE	ALLEN	LA	71463	BOISE CASCADE WOOD PRODUCTS - OAKDALE OPERATIONS	140 VAN PLY RD	OAKDALE	LA		71463	YES	NO	NO	NO	JOHN MILLER	3185868263	2436							321212						30.787513	-92.674686	170009265								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	JOHNMILLER@BC.COM	
2011	PLANT MANAGER	GREG ANTHONY	71463KDLPLHWY16	BOISE CASCADE WOOD PRODUCTS - OAKDALE OPERATIONS	140 VAN PLY RD	OAKDALE	ALLEN	LA	71463	BOISE CASCADE WOOD PRODUCTS - OAKDALE OPERATIONS	140 VAN PLY RD	OAKDALE	LA		71463	YES	NO	NO	NO	JOHN MILLER	3185868263	2436							321212						30.787513	-92.674686	170009265								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	JOHNMILLER@BC.COM	
2011	PLANT MANAGER	GLEN LANG	71447BSCSC8835H	BOISE CASCADE WOOD PRODUCTS ALEXANDRIA EWP	8835 HWY 1 N	LENA	RAPIDES	LA	71447	BOISE CASCADE WOOD PRODUCTS ALEXANDRIA EWP	8835 HWY 1 N	LENA	LA		71447	YES	NO	NO	NO	JOHN MILLER	3185868263	2439							321213						31.398929	-92.700791	170009265								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	JOHNMILLER@BC.COM	
2011	PLANT MANAGER	GLEN LANG	71447BSCSC8835H	BOISE CASCADE WOOD PRODUCTS ALEXANDRIA EWP	8835 HWY 1 N	LENA	RAPIDES	LA	71447	BOISE CASCADE WOOD PRODUCTS ALEXANDRIA EWP	8835 HWY 1 N	LENA	LA		71447	YES	NO	NO	NO	JOHN MILLER	3185868263	2439							321213						31.398929	-92.700791	170009265								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	JOHNMILLER@BC.COM	
2011	PLANT MANAGER	NOLAN ROY	71429FLRNPHWY17	BOISE CASCADE WOOD PRODUCTS FLORIEN OPERATIONS	225 STUDEMAN ST	FLORIEN	SABINE	LA	71429	BOISE CASCADE WOOD PRODUCTS FLORIEN OPERATIONS	225 STUDEMAN ST	FLORIEN	LA		71429	YES	NO	NO	NO	JOHN MILLER	3185868263	2436							321212						31.456111	-93.460556	170009265								MADISON DEARBORN PARTNERS	170009265	NO	JOHNMILLER@BC.COM	
2011	PLANT MANAGER	NOLAN ROY	71429FLRNPHWY17	BOISE CASCADE WOOD PRODUCTS FLORIEN OPERATIONS	225 STUDEMAN ST	FLORIEN	SABINE	LA	71429	BOISE CASCADE WOOD PRODUCTS FLORIEN OPERATIONS	225 STUDEMAN ST	FLORIEN	LA		71429	YES	NO	NO	NO	JOHN MILLER	3185868263	2436							321212						31.456111	-93.460556	170009265								MADISON DEARBORN PARTNERS	170009265	NO	JOHNMILLER@BC.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
2011	ENVIRONMENTAL	BLAINE BUTAUD	70634BSSTHUSHIG	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	BEAUREGARD	LA	70634	BOISE PACKAGING & NEWSPRINT LLC	4200 U. S HWY 190 W	DERIDDER	LA		70634	YES	NO	NO	NO	BLAINE BUTAUD	3374624431	2631	2621						322130						30.859222	-93.375557	118491125								BOISE INC	806689548	NO	BLAINEBUTAUD@BOISEPAPER.COM	
