REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	CHARLES AVERY	50010MNNST900DA	3M CO - AMES	900 DAYTON AVE	AMES	STORY	IA	500106493	3M CO - AMES	900 DAYTON AVE	AMES	IA		50010-6493	YES	NO	NO	NO	CHARLES AVERY	5152321184	3291							327910						42.0296	-93.57913	089979058								3M CO	006173082	NO	CAVERY@MMM.COM	
2011	PLANT MANAGER	SCOTT SIMPSON	50164HWKYM3363T	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	GUTHRIE	IA	50164	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	IA		50164	YES	NO	NO	NO	AARON SMITH	6515245665								325193						41.523611	-94.381944	964418375								KOCH INDUSTRIES INC	006944334	NO	AARON.SMITH@FHR.COM	
2011	PLANT MANAGER	SCOTT SIMPSON	50164HWKYM3363T	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	GUTHRIE	IA	50164	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	IA		50164	YES	NO	NO	NO	AARON SMITH	6515245665								325193						41.523611	-94.381944	964418375								KOCH INDUSTRIES INC	006944334	NO	AARON.SMITH@FHR.COM	
2011	PLANT MANAGER	SCOTT SIMPSON	50164HWKYM3363T	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	GUTHRIE	IA	50164	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	IA		50164	YES	NO	NO	NO	AARON SMITH	6515245665								325193						41.523611	-94.381944	964418375								KOCH INDUSTRIES INC	006944334	NO	AARON.SMITH@FHR.COM	
2011	PLANT MANAGER	SCOTT SIMPSON	50164HWKYM3363T	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	GUTHRIE	IA	50164	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	IA		50164	YES	NO	NO	NO	AARON SMITH	6515245665								325193						41.523611	-94.381944	964418375								KOCH INDUSTRIES INC	006944334	NO	AARON.SMITH@FHR.COM	
2011	PLANT MANAGER	SCOTT SIMPSON	50164HWKYM3363T	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	GUTHRIE	IA	50164	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	IA		50164	YES	NO	NO	NO	AARON SMITH	6515245665								325193						41.523611	-94.381944	964418375								KOCH INDUSTRIES INC	006944334	NO	AARON.SMITH@FHR.COM	
2011	PLANT MANAGER	SCOTT SIMPSON	50164HWKYM3363T	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	GUTHRIE	IA	50164	FLINT HILLS RESOURCES MENLO LLC	3363 TALON AVE	MENLO	IA		50164	YES	NO	NO	NO	AARON SMITH	6515245665								325193						41.523611	-94.381944	964418375								KOCH INDUSTRIES INC	006944334	NO	AARON.SMITH@FHR.COM	
2011	ENVIRONMENTAL MANAGER	JOHN BALE	52004KCHMT12THS	FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE	1550 KOCH CT	DUBUQUE	DUBUQUE	IA	52001	FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE	1550 KOCH CT	DUBUQUE	IA		52001	YES	NO	NO	NO	JAKE REINT	6514381331	2951							324121						42.508608	-90.653486	962723156								KOCH INDUSTRIES INC	006944334	NO	JAKE.REINT@FHR.COM	
2011	ENVIRONMENTAL MANAGER	JOHN BALE	52004KCHMT12THS	FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE	1550 KOCH CT	DUBUQUE	DUBUQUE	IA	52001	FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE	1550 KOCH CT	DUBUQUE	IA		52001	YES	NO	NO	NO	JAKE REINT	6514381331	2951							324121						42.508608	-90.653486	962723156								KOCH INDUSTRIES INC	006944334	NO	JAKE.REINT@FHR.COM	
2011	ENVIRONMENTAL MANAGER	JOHN BALE	52004KCHMT12THS	FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE	1550 KOCH CT	DUBUQUE	DUBUQUE	IA	52001	FLINT HILLS RESOURCES PINE BEND LLC DUBUQUE	1550 KOCH CT	DUBUQUE	IA		52001	YES	NO	NO	NO	JAKE REINT	6514381331	2951							324121						42.508608	-90.653486	962723156								KOCH INDUSTRIES INC	006944334	NO	JAKE.REINT@FHR.COM	
2011	PLANT MANAGER	GARLAND KRABBENHOFT	50670HWKYS37521	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	BUTLER	IA	50670	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	IA		50670	YES	NO	NO	NO	NICK PHILLIPS	3198852010								325193						42.73949	-92.61622	964418334								KOCH INDUSTRIES INC	006944334	NO	NICK.PHILLIPS@FHR.COM	
2011	PLANT MANAGER	GARLAND KRABBENHOFT	50670HWKYS37521	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	BUTLER	IA	50670	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	IA		50670	YES	NO	NO	NO	NICK PHILLIPS	3198852010								325193						42.73949	-92.61622	964418334								KOCH INDUSTRIES INC	006944334	NO	NICK.PHILLIPS@FHR.COM	
2011	PLANT MANAGER	GARLAND KRABBENHOFT	50670HWKYS37521	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	BUTLER	IA	50670	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	IA		50670	YES	NO	NO	NO	NICK PHILLIPS	3198852010								325193						42.73949	-92.61622	964418334								KOCH INDUSTRIES INC	006944334	NO	NICK.PHILLIPS@FHR.COM	
2011	PLANT MANAGER	GARLAND KRABBENHOFT	50670HWKYS37521	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	BUTLER	IA	50670	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	IA		50670	YES	NO	NO	NO	NICK PHILLIPS	3198852010								325193						42.73949	-92.61622	964418334								KOCH INDUSTRIES INC	006944334	NO	NICK.PHILLIPS@FHR.COM	
2011	PLANT MANAGER	GARLAND KRABBENHOFT	50670HWKYS37521	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	BUTLER	IA	50670	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	IA		50670	YES	NO	NO	NO	NICK PHILLIPS	3198852010								325193						42.73949	-92.61622	964418334								KOCH INDUSTRIES INC	006944334	NO	NICK.PHILLIPS@FHR.COM	
2011	PLANT MANAGER	GARLAND KRABBENHOFT	50670HWKYS37521	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	BUTLER	IA	50670	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	IA		50670	YES	NO	NO	NO	NICK PHILLIPS	3198852010								325193						42.73949	-92.61622	964418334								KOCH INDUSTRIES INC	006944334	NO	NICK.PHILLIPS@FHR.COM	
2011	PLANT MANAGER	GARLAND KRABBENHOFT	50670HWKYS37521	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	BUTLER	IA	50670	FLINT HILLS RESOURCES SHELL ROCK LLC	30750 212TH ST	SHELL ROCK	IA		50670	YES	NO	NO	NO	NICK PHILLIPS	3198852010								325193						42.73949	-92.61622	964418334								KOCH INDUSTRIES INC	006944334	NO	NICK.PHILLIPS@FHR.COM	
2011	SR. VP OPERATIONS	EDWARD WALSH	51566FRSCS226FE	FRES-CO SYSTEM USA INC	2026 FERNWOOD AVE	RED OAK	MONTGOMERY	IA	51566	FRES-CO SYSTEM USA INC	2026 FERNWOOD AVE	RED OAK	IA		51566	YES	NO	NO	NO	DON ROMIG	7126238100	2754							323111						41.01233	-95.26521	009600649								FRES-CO SYSTEM USA INC		NO	DROMIG@FRESCO.COM	
2011	SR. VP OPERATIONS	EDWARD WALSH	51566FRSCS226FE	FRES-CO SYSTEM USA INC	2026 FERNWOOD AVE	RED OAK	MONTGOMERY	IA	51566	FRES-CO SYSTEM USA INC	2026 FERNWOOD AVE	RED OAK	IA		51566	YES	NO	NO	NO	DON ROMIG	7126238100	2754							323111						41.01233	-95.26521	009600649								FRES-CO SYSTEM USA INC		NO	DROMIG@FRESCO.COM	
2011	TECHNICAL MANAGER	NABIL KASTI	50543PTBRF15623	FRONTIER ETHANOL D/B/A POET BIOREFINING- GOWRIE	1562 320TH ST	GOWRIE	WEBSTER	IA	50543	FRONTIER ETHANOL D/B/A POET BIOREFINING- GOWRIE	1562 320TH ST	GOWRIE	IA		50543	YES	NO	NO	NO	KELLY JESSEN	5153522612								325193						42.319722	-94.287778	619377612								POET BIOREFINING		NO	KELLY.JESSEN@POET.COM	
2011	TECHNICAL MANAGER	NABIL KASTI	50543PTBRF15623	FRONTIER ETHANOL D/B/A POET BIOREFINING- GOWRIE	1562 320TH ST	GOWRIE	WEBSTER	IA	50543	FRONTIER ETHANOL D/B/A POET BIOREFINING- GOWRIE	1562 320TH ST	GOWRIE	IA		50543	YES	NO	NO	NO	KELLY JESSEN	5153522612								325193						42.319722	-94.287778	619377612								POET BIOREFINING		NO	KELLY.JESSEN@POET.COM	
2011	TECHNICAL MANAGER	NABIL KASTI	50543PTBRF15623	FRONTIER ETHANOL D/B/A POET BIOREFINING- GOWRIE	1562 320TH ST	GOWRIE	WEBSTER	IA	50543	FRONTIER ETHANOL D/B/A POET BIOREFINING- GOWRIE	1562 320TH ST	GOWRIE	IA		50543	YES	NO	NO	NO	KELLY JESSEN	5153522612								325193						42.319722	-94.287778	619377612								POET BIOREFINING		NO	KELLY.JESSEN@POET.COM	
2011	TECHNICAL MANAGER	NABIL KASTI	50543PTBRF15623	FRONTIER ETHANOL D/B/A POET BIOREFINING- GOWRIE	1562 320TH ST	GOWRIE	WEBSTER	IA	50543	FRONTIER ETHANOL D/B/A POET BIOREFINING- GOWRIE	1562 320TH ST	GOWRIE	IA		50543	YES	NO	NO	NO	KELLY JESSEN	5153522612								325193						42.319722	-94.287778	619377612								POET BIOREFINING		NO	KELLY.JESSEN@POET.COM	
2011	TECHNICAL MANAGER	NABIL KASTI	50543PTBRF15623	FRONTIER ETHANOL D/B/A POET BIOREFINING- GOWRIE	1562 320TH ST	GOWRIE	WEBSTER	IA	50543	FRONTIER ETHANOL D/B/A POET BIOREFINING- GOWRIE	1562 320TH ST	GOWRIE	IA		50543	YES	NO	NO	NO	KELLY JESSEN	5153522612								325193						42.319722	-94.287778	619377612								POET BIOREFINING		NO	KELLY.JESSEN@POET.COM	
2011	REGULATORY COMPLIANCE	LYNN KNUDTSON	51501FTRFM400N1	FUTURE FOAM INC	400 N 10TH ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51503	FUTURE FOAM INC	PO BOX 1017	OMAHA	NE		681011017	YES	NO	NO	NO	LYNN KNUDTSON	7123239122	3086							326150						41.26625	-95.85944	007261415								FUTURE FOAM INC		NO	NONE@NOWHERE.COM	
2011	REGULATORY COMPLIANCE	LYNN KNUDTSON	51501FTRFM400N1	FUTURE FOAM INC	400 N 10TH ST	COUNCIL BLUFFS	POTTAWATTAMIE	IA	51503	FUTURE FOAM INC	PO BOX 1017	OMAHA	NE		681011017	YES	NO	NO	NO	LYNN KNUDTSON	7123239122	3086							326150						41.26625	-95.85944	007261415								FUTURE FOAM INC		NO	NONE@NOWHERE.COM	
2011	PLANT MANAGER	CHAD EBELING	52655GNRLL510AG	GE CO	510 E AGENCY RD	WEST BURLINGTON	DES MOINES	IA	52655	GE CO	510 E AGENCY RD	WEST BURLINGTON	IA		52655	YES	NO	NO	NO	AARON MCNEILL	9195637575	3613							335313						40.81639	-91.14886									GENERAL ELECTRIC CO (GE CO)	001367960	NO	AARON.MCNEILL@GE.COM	
2011	EHS MANAGER	SUSAN LOWREY	51059KNDKNPORTN	GELITA	2445 PORT NEAL INDUSTRIAL RD	SERGEANT BLUFF	WOODBURY	IA	51054	GELITA	PO BOX 927	SIOUX CITY	IA		511020927	YES	NO	NO	NO	SUSAN LOWREY	7129431685	2099	2077	2819					311999	311613	325188				42.347222	-96.353611	002064764								GELITA	002064764	NO	SUSAN.LOWREY@GELITA.COM	
2011	VP CORPORATE EXCELLENCE	ROBERT BEDNARSKI	52101GMNNC7700F	GEMINI-DECORAH	101 WOMACK WAY	DECORAH	WINNESHIEK	IA	52101	GEMINI-DECORAH	103 MENSING WAY	CANNON FALLS	MN		55009	YES	NO	NO	NO	ROBERT BEDNARSKI	5072633957	3993							339950	331521					43.298388	-91.737819	006257430								GEMINI INC	006257430	NO	BOBB@SIGNLETTERS.COM	
2011	VP CORPORATE EXCELLENCE	ROBERT BEDNARSKI	52101GMNNC7700F	GEMINI-DECORAH	101 WOMACK WAY	DECORAH	WINNESHIEK	IA	52101	GEMINI-DECORAH	103 MENSING WAY	CANNON FALLS	MN		55009	YES	NO	NO	NO	ROBERT BEDNARSKI	5072633957	3993							339950	331521					43.298388	-91.737819	006257430								GEMINI INC	006257430	NO	BOBB@SIGNLETTERS.COM	
2011	PLANT MANAGER	STEVEN CURRAN	50047GNRLM6101S	GENERAL MILLS OPERATION INC	6101 SE 52ND ST	CARLISLE	POLK	IA	50047	GENERAL MILLS OPERATION INC	6101 SE 52ND ST	CARLISLE	IA		50047	YES	NO	NO	NO	STEVE CURRAN	5152629353	2041							311211						41.52609	-93.51003									GENERAL MILLS INC	006250740	NO	STEVE.CURRAN@GENMILLS.COM	
2011	PLANT MANAGER	JERRY LUNN	50501GRGPC2374M	GEORGIA-PACIFIC GYPSUM LLC	2374 MILL RD	FORT DODGE	WEBSTER	IA	50501	GEORGIA-PACIFIC GYPSUM LLC	2374 MILL RD	FORT DODGE	IA		50501	YES	NO	NO	NO	ERIC S ABERCROMBIE	4046525209	3275							327420						42.479526	-94.146089									KOCH INDUSTRIES INC	006944334	NO		
2011	PLANT MANAGER	JERRY LUNN	50501GRGPC2374M	GEORGIA-PACIFIC GYPSUM LLC	2374 MILL RD	FORT DODGE	WEBSTER	IA	50501	GEORGIA-PACIFIC GYPSUM LLC	2374 MILL RD	FORT DODGE	IA		50501	YES	NO	NO	NO	ERIC S ABERCROMBIE	4046525209	3275							327420						42.479526	-94.146089									KOCH INDUSTRIES INC	006944334	NO		
2011	PLANT MANAGER	JERRY LUNN	50501GRGPC2374M	GEORGIA-PACIFIC GYPSUM LLC	2374 MILL RD	FORT DODGE	WEBSTER	IA	50501	GEORGIA-PACIFIC GYPSUM LLC	2374 MILL RD	FORT DODGE	IA		50501	YES	NO	NO	NO	ERIC S ABERCROMBIE	4046525209	3275							327420						42.479526	-94.146089									KOCH INDUSTRIES INC	006944334	NO		
2011	V. P. & GENERAL MANAGER	GABRIEL FARIAS	52778NRTHSHWY38	GERDAU WILTON	1500 W 3RD ST	WILTON	MUSCATINE	IA	527783002	GERDAU WILTON	PO BOX 3002	WILTON	IA		527783002	YES	NO	NO	NO	GABRIEL FARIAS	5637324631	3312							331111						41.585278	-91.042028	620858832								GERDAU GROUP	004093456	NO	GABRIEL.FARIAS@GERDAU.COM	
2011	V. P. & GENERAL MANAGER	GABRIEL FARIAS	52778NRTHSHWY38	GERDAU WILTON	1500 W 3RD ST	WILTON	MUSCATINE	IA	527783002	GERDAU WILTON	PO BOX 3002	WILTON	IA		527783002	YES	NO	NO	NO	GABRIEL FARIAS	5637324631	3312							331111						41.585278	-91.042028	620858832								GERDAU GROUP	004093456	NO	GABRIEL.FARIAS@GERDAU.COM	
2011	V. P. & GENERAL MANAGER	GABRIEL FARIAS	52778NRTHSHWY38	GERDAU WILTON	1500 W 3RD ST	WILTON	MUSCATINE	IA	527783002	GERDAU WILTON	PO BOX 3002	WILTON	IA		527783002	YES	NO	NO	NO	GABRIEL FARIAS	5637324631	3312							331111						41.585278	-91.042028	620858832								GERDAU GROUP	004093456	NO	GABRIEL.FARIAS@GERDAU.COM	
2011	V. P. & GENERAL MANAGER	GABRIEL FARIAS	52778NRTHSHWY38	GERDAU WILTON	1500 W 3RD ST	WILTON	MUSCATINE	IA	527783002	GERDAU WILTON	PO BOX 3002	WILTON	IA		527783002	YES	NO	NO	NO	GABRIEL FARIAS	5637324631	3312							331111						41.585278	-91.042028	620858832								GERDAU GROUP	004093456	NO	GABRIEL.FARIAS@GERDAU.COM	
2011	V. P. & GENERAL MANAGER	GABRIEL FARIAS	52778NRTHSHWY38	GERDAU WILTON	1500 W 3RD ST	WILTON	MUSCATINE	IA	527783002	GERDAU WILTON	PO BOX 3002	WILTON	IA		527783002	YES	NO	NO	NO	GABRIEL FARIAS	5637324631	3312							331111						41.585278	-91.042028	620858832								GERDAU GROUP	004093456	NO	GABRIEL.FARIAS@GERDAU.COM	
2011	V. P. & GENERAL MANAGER	GABRIEL FARIAS	52778NRTHSHWY38	GERDAU WILTON	1500 W 3RD ST	WILTON	MUSCATINE	IA	527783002	GERDAU WILTON	PO BOX 3002	WILTON	IA		527783002	YES	NO	NO	NO	GABRIEL FARIAS	5637324631	3312							331111						41.585278	-91.042028	620858832								GERDAU GROUP	004093456	NO	GABRIEL.FARIAS@GERDAU.COM	
2011	V. P. & GENERAL MANAGER	GABRIEL FARIAS	52778NRTHSHWY38	GERDAU WILTON	1500 W 3RD ST	WILTON	MUSCATINE	IA	527783002	GERDAU WILTON	PO BOX 3002	WILTON	IA		527783002	YES	NO	NO	NO	GABRIEL FARIAS	5637324631	3312							331111						41.585278	-91.042028	620858832								GERDAU GROUP	004093456	NO	GABRIEL.FARIAS@GERDAU.COM	
2011	V. P. & GENERAL MANAGER	GABRIEL FARIAS	52778NRTHSHWY38	GERDAU WILTON	1500 W 3RD ST	WILTON	MUSCATINE	IA	527783002	GERDAU WILTON	PO BOX 3002	WILTON	IA		527783002	YES	NO	NO	NO	GABRIEL FARIAS	5637324631	3312							331111						41.585278	-91.042028	620858832								GERDAU GROUP	004093456	NO	GABRIEL.FARIAS@GERDAU.COM	
2011	V. P. & GENERAL MANAGER	GABRIEL FARIAS	52778NRTHSHWY38	GERDAU WILTON	1500 W 3RD ST	WILTON	MUSCATINE	IA	527783002	GERDAU WILTON	PO BOX 3002	WILTON	IA		527783002	YES	NO	NO	NO	GABRIEL FARIAS	5637324631	3312							331111						41.585278	-91.042028	620858832								GERDAU GROUP	004093456	NO	GABRIEL.FARIAS@GERDAU.COM	
2011	DIRECTOR OF HUMAN RESOURCES	JON FINNEGAN	5104WGRHLD1698T	GERHOLD CONCRETE CO - ONAWA PLANT	1609 8TH ST	ONAWA	MONONA	IA	51040	GERHOLD CONCRETE CO - ONAWA PLANT	1609 8TH ST	ONAWA	IA		51040	YES	NO	NO	NO	STAN BENKE	4025582727								327320						42.0193	-96.09434	101515356								LYMAN RICHEY CORP	101515356	NO	STAN.BENKE@LYMANRICHEY.COM	
2011	PLANT MANAGER	GREG KUBITZ	5200WGSMNF725CH	GIESE MANUFACTURING	7025 CHAVENELLE RD	DUBUQUE	DUBUQUE	IA	52002	GIESE MANUFACTURING	7025 CHAVENELLE RD	DUBUQUE	IA		52002	YES	NO	NO	NO	GREG KUBITZ	5635888772								332999						42.4916	-90.77052											NO	GKUBITZ@GIESECO.COM	
2011	PLANT MANAGER	GREG KUBITZ	5200WGSMNF725CH	GIESE MANUFACTURING	7025 CHAVENELLE RD	DUBUQUE	DUBUQUE	IA	52002	GIESE MANUFACTURING	7025 CHAVENELLE RD	DUBUQUE	IA		52002	YES	NO	NO	NO	GREG KUBITZ	5635888772								332999						42.4916	-90.77052											NO	GKUBITZ@GIESECO.COM	
2011	GENERAL MANAGER	STEPHEN DUSOLD	50514GKNRM24207	GKN ARMSTRONG WHEELS INC	2420 7TH AVE	ESTHERVILLE	EMMET	IA	51334	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	IA		50514	YES	NO	NO	NO	KEVIN SMITH	7128647340	3714							333924						43.39558	-94.81094									GKN NA INC		NO		
2011	GENERAL MANAGER	STEPHEN DUSOLD	50514GKNRM24207	GKN ARMSTRONG WHEELS INC	2420 7TH AVE	ESTHERVILLE	EMMET	IA	51334	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	IA		50514	YES	NO	NO	NO	KEVIN SMITH	7128647340	3714							333924						43.39558	-94.81094									GKN NA INC		NO		
2011	GENERAL MANAGER	STEPHEN DUSOLD	50514GKNRM24207	GKN ARMSTRONG WHEELS INC	2420 7TH AVE	ESTHERVILLE	EMMET	IA	51334	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	IA		50514	YES	NO	NO	NO	KEVIN SMITH	7128647340	3714							333924						43.39558	-94.81094									GKN NA INC		NO		
2011	GENERAL MANAGER	STEPHEN DUSOLD	50514GKNRM24207	GKN ARMSTRONG WHEELS INC	2420 7TH AVE	ESTHERVILLE	EMMET	IA	51334	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	IA		50514	YES	NO	NO	NO	KEVIN SMITH	7128647340	3714							333924						43.39558	-94.81094									GKN NA INC		NO		
2011	GENERAL MANAGER	STEPHEN DUSOLD	50514RMSTRHWY9B	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	EMMET	IA	50514	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	IA		50514	YES	NO	NO	NO	KEVIN SMITH	7128647340	3714							333924						43.397111	-94.514528									GKN NA INC		NO		
2011	GENERAL MANAGER	STEPHEN DUSOLD	50514RMSTRHWY9B	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	EMMET	IA	50514	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	IA		50514	YES	NO	NO	NO	KEVIN SMITH	7128647340	3714							333924						43.397111	-94.514528									GKN NA INC		NO		
2011	GENERAL MANAGER	STEPHEN DUSOLD	50514RMSTRHWY9B	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	EMMET	IA	50514	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	IA		50514	YES	NO	NO	NO	KEVIN SMITH	7128647340	3714							333924						43.397111	-94.514528									GKN NA INC		NO		
2011	GENERAL MANAGER	STEPHEN DUSOLD	50514RMSTRHWY9B	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	EMMET	IA	50514	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	IA		50514	YES	NO	NO	NO	KEVIN SMITH	7128647340	3714							333924						43.397111	-94.514528									GKN NA INC		NO		
2011	GENERAL MANAGER	STEPHEN DUSOLD	50514RMSTRHWY9B	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	EMMET	IA	50514	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	IA		50514	YES	NO	NO	NO	KEVIN SMITH	7128647340	3714							333924						43.397111	-94.514528									GKN NA INC		NO		
2011	GENERAL MANAGER	STEPHEN DUSOLD	50514GKNRM24207	GKN ARMSTRONG WHEELS INC	2420 7TH AVE	ESTHERVILLE	EMMET	IA	51334	GKN ARMSTRONG WHEELS INC	5453 6TH AVE	ARMSTRONG	IA		50514	YES	NO	NO	NO	KEVIN SMITH	7128647340	3714							333924						43.39558	-94.81094									GKN NA INC		NO		
2011	ENVIRONMENTAL MANAGER	MICHAEL KRZYZANOWSKI	50322MDLNDHWY6	GLEN-GERY CORP	1519 OLD HWY 6	REDFIELD	DALLAS	IA	50233	GLEN-GERY CORP	1519 OLD HWY 6	REDFIELD	IA		50233	YES	NO	NO	NO	KEVIN CAMPBELL	5158332828	3251							327121						41.58268	-94.195602	002355857								OLDCASTLE INC	002355857	NO	KEVIN.CAMPBELL@OLDCASTLE.COM	
2011	ENVIRONMENTAL MANAGER	MICHAEL KRZYZANOWSKI	50322MDLNDHWY6	GLEN-GERY CORP	1519 OLD HWY 6	REDFIELD	DALLAS	IA	50233	GLEN-GERY CORP	1519 OLD HWY 6	REDFIELD	IA		50233	YES	NO	NO	NO	KEVIN CAMPBELL	5158332828	3251							327121						41.58268	-94.195602	002355857								OLDCASTLE INC	002355857	NO	KEVIN.CAMPBELL@OLDCASTLE.COM	
2011	PLANT MANAGER	CHAD KUHLERS	50401GLDNG18334	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	CERRO GORDO	IA	50401	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	IA		50401	YES	NO	NO	NO	RITA DUNN	6414238525	2869							325193						43.148229	-93.229239	137442617										NO	RDUNN@ETOH.US	
2011	PLANT MANAGER	CHAD KUHLERS	50401GLDNG18334	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	CERRO GORDO	IA	50401	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	IA		50401	YES	NO	NO	NO	RITA DUNN	6414238525	2869							325193						43.148229	-93.229239	137442617										NO	RDUNN@ETOH.US	
2011	PLANT MANAGER	CHAD KUHLERS	50401GLDNG18334	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	CERRO GORDO	IA	50401	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	IA		50401	YES	NO	NO	NO	RITA DUNN	6414238525	2869							325193						43.148229	-93.229239	137442617										NO	RDUNN@ETOH.US	
2011	PLANT MANAGER	CHAD KUHLERS	50401GLDNG18334	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	CERRO GORDO	IA	50401	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	IA		50401	YES	NO	NO	NO	RITA DUNN	6414238525	2869							325193						43.148229	-93.229239	137442617										NO	RDUNN@ETOH.US	
2011	PLANT MANAGER	CHAD KUHLERS	50401GLDNG18334	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	CERRO GORDO	IA	50401	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	IA		50401	YES	NO	NO	NO	RITA DUNN	6414238525	2869							325193						43.148229	-93.229239	137442617										NO	RDUNN@ETOH.US	
2011	PLANT MANAGER	CHAD KUHLERS	50401GLDNG18334	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	CERRO GORDO	IA	50401	GOLDEN GRAIN ENERGY LLC	1822 43RD ST SW	MASON CITY	IA		50401	YES	NO	NO	NO	RITA DUNN	6414238525	2869							325193						43.148229	-93.229239	137442617										NO	RDUNN@ETOH.US	
