REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	ENVIRONMENTAL, HEALTH AND SAFETY MANAGER	GARY CUSHING	42025LCBNDSYMSO	3A COMPOSITES USA INC	280 W 5TH ST	BENTON	MARSHALL	KY	42025	3A COMPOSITES USA INC	280 W 5TH ST	BENTON	KY		42025	YES	NO	NO	NO	GARY A. CUSHING	2705274278	3081	3083						326130						36.86642	-88.35834	056819287								3A COMPOSITES USA INC		NO	GARY.CUSHING@3ACOMPOSITES.COM	
2011	PLANT MANAGER	TIMOTHY BACH	40361MLLNCHIGHW	AVANTOR PERFORMANCE MATERIALS	7001 MARTIN LUTHER KING BLVD	PARIS	BOURBON	KY	40361	AVANTOR PERFORMANCE MATERIALS	PO BOX 800	PARIS	KY		40362	YES	NO	NO	NO	CHRIS OSGOOD	8599879423	2819	2869						325199						38.229722	-84.2525	084758069								NEW MOUNTAIN CAPITAL	263905417	NO	CHRISTOPHER.OSGOOD@AVANTORMATERIALS.COM	
2011	PLANT MANAGER	TIMOTHY BACH	40361MLLNCHIGHW	AVANTOR PERFORMANCE MATERIALS	7001 MARTIN LUTHER KING BLVD	PARIS	BOURBON	KY	40361	AVANTOR PERFORMANCE MATERIALS	PO BOX 800	PARIS	KY		40362	YES	NO	NO	NO	CHRIS OSGOOD	8599879423	2819	2869						325199						38.229722	-84.2525	084758069								NEW MOUNTAIN CAPITAL	263905417	NO	CHRISTOPHER.OSGOOD@AVANTORMATERIALS.COM	
2011	PLANT MANAGER	TIMOTHY BACH	40361MLLNCHIGHW	AVANTOR PERFORMANCE MATERIALS	7001 MARTIN LUTHER KING BLVD	PARIS	BOURBON	KY	40361	AVANTOR PERFORMANCE MATERIALS	PO BOX 800	PARIS	KY		40362	YES	NO	NO	NO	CHRIS OSGOOD	8599879423	2819	2869						325199						38.229722	-84.2525	084758069								NEW MOUNTAIN CAPITAL	263905417	NO	CHRISTOPHER.OSGOOD@AVANTORMATERIALS.COM	
2011	OPERATIONS MANAGER	GREG MALYSZEK	40214NTDDF163RO	BAE SYSTEMS	163 ROCHESTER DR	LOUISVILLE	JEFFERSON	KY	40214	BAE SYSTEMS	163 ROCHESTER DR	LOUISVILLE	KY		40214	YES	NO	NO	NO	JOHN ZIMLICH	5023645512	3489							332995						38.169533	-85.762308			KYR000007112						BAE SYSTEMS		NO	JOHN.ZIMLICH@BAESYSTEMS.COM	
2011	PLANT MANAGER	PAUL REINBOLT	40065BNDMN2720P	BANDO USA INC	2720 PIONEER DR	BOWLING GREEN	WARREN	KY	42101	BANDO USA INC	2720 PIONEER DR	BOWLING GREEN	KY		42101	YES	NO	NO	NO	PAUL REINBOLT	2708424110	3052							326220						36.95515	-86.48715	187168885										NO	PAULR@BANDOUSA.COM	
2011	PLANT MANAGER	PAUL REINBOLT	40065BNDMN2720P	BANDO USA INC	2720 PIONEER DR	BOWLING GREEN	WARREN	KY	42101	BANDO USA INC	2720 PIONEER DR	BOWLING GREEN	KY		42101	YES	NO	NO	NO	PAUL REINBOLT	2708424110	3052							326220						36.95515	-86.48715	187168885										NO	PAULR@BANDOUSA.COM	
2011	SITE MANAGER	SCOTT ELLIOTT	40212NGLHR3400B	BASF CORP	3400 BANK ST	LOUISVILLE	JEFFERSON	KY	40212	BASF CORP	3400 BANK ST	LOUISVILLE	KY		40212	YES	NO	NO	NO	TODD D. AUSTIN	5027757269	2865	2851						325132	325510					38.27248	-85.80316	108347352								BASF CORP	071014385	NO	TODD.AUSTIN@BASF.COM	
2011	SITE MANAGER	SCOTT ELLIOTT	40212NGLHR3400B	BASF CORP	3400 BANK ST	LOUISVILLE	JEFFERSON	KY	40212	BASF CORP	3400 BANK ST	LOUISVILLE	KY		40212	YES	NO	NO	NO	TODD D. AUSTIN	5027757269	2865	2851						325132	325510					38.27248	-85.80316	108347352								BASF CORP	071014385	NO	TODD.AUSTIN@BASF.COM	
2011	SITE MANAGER	SCOTT ELLIOTT	40212NGLHR3400B	BASF CORP	3400 BANK ST	LOUISVILLE	JEFFERSON	KY	40212	BASF CORP	3400 BANK ST	LOUISVILLE	KY		40212	YES	NO	NO	NO	TODD D. AUSTIN	5027757269	2865	2851						325132	325510					38.27248	-85.80316	108347352								BASF CORP	071014385	NO	TODD.AUSTIN@BASF.COM	
2011	SITE MANAGER	SCOTT ELLIOTT	40212NGLHR3400B	BASF CORP	3400 BANK ST	LOUISVILLE	JEFFERSON	KY	40212	BASF CORP	3400 BANK ST	LOUISVILLE	KY		40212	YES	NO	NO	NO	TODD D. AUSTIN	5027757269	2865	2851						325132	325510					38.27248	-85.80316	108347352								BASF CORP	071014385	NO	TODD.AUSTIN@BASF.COM	
2011	SITE MANAGER	SCOTT ELLIOTT	40212NGLHR3400B	BASF CORP	3400 BANK ST	LOUISVILLE	JEFFERSON	KY	40212	BASF CORP	3400 BANK ST	LOUISVILLE	KY		40212	YES	NO	NO	NO	TODD D. AUSTIN	5027757269	2865	2851						325132	325510					38.27248	-85.80316	108347352								BASF CORP	071014385	NO	TODD.AUSTIN@BASF.COM	
2011	PRESIDENT	RICK MCWHIRT	40065BKRRT100IS	BEKAERT CORP	2000 ISAAC SHELBY DR	SHELBYVILLE	SHELBY	KY	40065	BEKAERT CORP	2000 ISAAC SHELBY DR	SHELBYVILLE	KY		40065	YES	NO	NO	NO	RICK MCWHIRT	4796317661	3315	3398	3471					331222						38.20392	-85.27955	051525129								BEKAERT NV	051525129	NO	RICK.MCWHIRT@BEKAERT.COM	
2011	PRESIDENT	RICK MCWHIRT	40065BKRRT100IS	BEKAERT CORP	2000 ISAAC SHELBY DR	SHELBYVILLE	SHELBY	KY	40065	BEKAERT CORP	2000 ISAAC SHELBY DR	SHELBYVILLE	KY		40065	YES	NO	NO	NO	RICK MCWHIRT	4796317661	3315	3398	3471					331222						38.20392	-85.27955	051525129								BEKAERT NV	051525129	NO	RICK.MCWHIRT@BEKAERT.COM	
2011	PRESIDENT	RICK MCWHIRT	40065BKRRT100IS	BEKAERT CORP	2000 ISAAC SHELBY DR	SHELBYVILLE	SHELBY	KY	40065	BEKAERT CORP	2000 ISAAC SHELBY DR	SHELBYVILLE	KY		40065	YES	NO	NO	NO	RICK MCWHIRT	4796317661	3315	3398	3471					331222						38.20392	-85.27955	051525129								BEKAERT NV	051525129	NO	RICK.MCWHIRT@BEKAERT.COM	
2011	PLANT MANAGER	TRENT SCHMIDGALL	42633BLDNWWESTH	BELDEN WIRE & CABLE	1200 W COLUMBIA AVE	MONTICELLO	WAYNE	KY	42633	BELDEN WIRE & CABLE	1200 W COLUMBIA AVE	MONTICELLO	KY		42633	YES	NO	NO	NO	TRENT SCHMIDGALL	6063403500	3644	3643						335932						36.83832	-84.861067	809430325								BELDEN INC	009178666	NO	TRENT.SCHMIDGALL@BELDEN.COM	
2011	PLANT MANAGER	TRENT SCHMIDGALL	42633BLDNWWESTH	BELDEN WIRE & CABLE	1200 W COLUMBIA AVE	MONTICELLO	WAYNE	KY	42633	BELDEN WIRE & CABLE	1200 W COLUMBIA AVE	MONTICELLO	KY		42633	YES	NO	NO	NO	TRENT SCHMIDGALL	6063403500	3644	3643						335932						36.83832	-84.861067	809430325								BELDEN INC	009178666	NO	TRENT.SCHMIDGALL@BELDEN.COM	
2011	PLANT MANAGER	TRENT SCHMIDGALL	42633BLDNWWESTH	BELDEN WIRE & CABLE	1200 W COLUMBIA AVE	MONTICELLO	WAYNE	KY	42633	BELDEN WIRE & CABLE	1200 W COLUMBIA AVE	MONTICELLO	KY		42633	YES	NO	NO	NO	TRENT SCHMIDGALL	6063403500	3644	3643						335932						36.83832	-84.861067	809430325								BELDEN INC	009178666	NO	TRENT.SCHMIDGALL@BELDEN.COM	
2011	PLANT MANAGER	TRENT SCHMIDGALL	42633BLDNWWESTH	BELDEN WIRE & CABLE	1200 W COLUMBIA AVE	MONTICELLO	WAYNE	KY	42633	BELDEN WIRE & CABLE	1200 W COLUMBIA AVE	MONTICELLO	KY		42633	YES	NO	NO	NO	TRENT SCHMIDGALL	6063403500	3644	3643						335932						36.83832	-84.861067	809430325								BELDEN INC	009178666	NO	TRENT.SCHMIDGALL@BELDEN.COM	
2011	CHIEF OPERATING OFFICER	KENNETH DOWNS	40214BNKWR5540N	BENEKE WIRE CO	5540 NATIONAL TURNPIKE	LOUISVILLE	JEFFERSON	KY	40214	BENEKE WIRE CO	5540 NATIONAL TURNPIKE	LOUISVILLE	KY		40214	YES	NO	NO	NO	KENNETH DOWNS	5023676434	3355							331319	332811					38.151305	-85.763718	042942622										NO	KDOWNS@BENEKEWIRE.COM	
2011	CHIEF OPERATING OFFICER	KENNETH DOWNS	40214BNKWR5540N	BENEKE WIRE CO	5540 NATIONAL TURNPIKE	LOUISVILLE	JEFFERSON	KY	40214	BENEKE WIRE CO	5540 NATIONAL TURNPIKE	LOUISVILLE	KY		40214	YES	NO	NO	NO	KENNETH DOWNS	5023676434	3355							331319	332811					38.151305	-85.763718	042942622										NO	KDOWNS@BENEKEWIRE.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42348CLMN04982R	BIG RIVERS ELECTRIC CORP COLEMAN STATION	4982 RIVER RD	HAWESVILLE	HANCOCK	KY	42348	BIG RIVERS ELECTRIC CORP COLEMAN STATION	PO  BOX. 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.955939	-86.79808	004860730		KYD000622928		KY0001937				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
2011	MANAGER ENVIRONMENTAL SERVICES	BRADLEY COYLE	42452RDGRN9000H	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	9000 HWY 2096	ROBARDS	HENDERSON	KY	42452	BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II	PO BOX 24 201 3RD ST	HENDERSON	KY		424190024	YES	NO	NO	NO	MARTY LITTREL	2708446153	4911							221112						37.646078	-87.502778	004860730		KYD991276775		KY0001929				BIG RIVERS ELECTRIC CORP	004860730	NO	MARTY.LITTREL@BIGRIVERS.COM	
