REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PURCHASING MANAGER	LOUIS SZKLANECKI	60101STYDC450SL	1ST AYD CORP	1325 GATEWAY DR	ELGIN	KANE	IL	601247866	1ST AYD CORP	1325 GATEWAY DR	ELGIN	IL		60124-7866	YES	NO	NO	NO	TOM SCHREINER	8476220001	2841							325611						42.06501	-88.34328	077007649										NO	TSCHREINER@1STAYD.COM	
2011	PLANT MANAGER	THOMAS RAINS	6010WDPGMC311LN	DUPAGE MACHINE PRODUCTS	311 LONGVIEW DR	BLOOMINGDALE	DUPAGE	IL	601082640	DUPAGE MACHINE PRODUCTS	311 LONGVIEW DR	BLOOMINGDALE	IL		60108-2640	YES	NO	NO	NO	THOMAS RAINS	6306813545								332721						41.932678	-88.103373	239300309										NO	TOMR@DUPAGEMACHNE.COM	
2011	PLANT MANAGER	TIMOTHY WISE	61738DPNTLRT24E	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	WOODFORD	IL	61738	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	IL		61738	YES	NO	NO	NO	DONALD R. SIMONS	3095271205	2879							325320						40.737702	-88.996654	089642474								E I DU PONT DE NEMOURS & CO	001315704	NO	DONALD.R.SIMONS@USA.DUPONT.COM	
2011	PLANT MANAGER	TIMOTHY WISE	61738DPNTLRT24E	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	WOODFORD	IL	61738	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	IL		61738	YES	NO	NO	NO	DONALD R. SIMONS	3095271205	2879							325320						40.737702	-88.996654	089642474								E I DU PONT DE NEMOURS & CO	001315704	NO	DONALD.R.SIMONS@USA.DUPONT.COM	
2011	PLANT MANAGER	TIMOTHY WISE	61738DPNTLRT24E	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	WOODFORD	IL	61738	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	IL		61738	YES	NO	NO	NO	DONALD R. SIMONS	3095271205	2879							325320						40.737702	-88.996654	089642474								E I DU PONT DE NEMOURS & CO	001315704	NO	DONALD.R.SIMONS@USA.DUPONT.COM	
2011	PLANT MANAGER	TIMOTHY WISE	61738DPNTLRT24E	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	WOODFORD	IL	61738	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	IL		61738	YES	NO	NO	NO	DONALD R. SIMONS	3095271205	2879							325320						40.737702	-88.996654	089642474								E I DU PONT DE NEMOURS & CO	001315704	NO	DONALD.R.SIMONS@USA.DUPONT.COM	
2011	PLANT MANAGER	TIMOTHY WISE	61738DPNTLRT24E	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	WOODFORD	IL	61738	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	IL		61738	YES	NO	NO	NO	DONALD R. SIMONS	3095271205	2879							325320						40.737702	-88.996654	089642474								E I DU PONT DE NEMOURS & CO	001315704	NO	DONALD.R.SIMONS@USA.DUPONT.COM	
2011	PLANT MANAGER	TIMOTHY WISE	61738DPNTLRT24E	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	WOODFORD	IL	61738	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	IL		61738	YES	NO	NO	NO	DONALD R. SIMONS	3095271205	2879							325320						40.737702	-88.996654	089642474								E I DU PONT DE NEMOURS & CO	001315704	NO	DONALD.R.SIMONS@USA.DUPONT.COM	
2011	PLANT MANAGER	TIMOTHY WISE	61738DPNTLRT24E	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	WOODFORD	IL	61738	DUPONT EL PASO PLANT	2830 US HWY 24	EL PASO	IL		61738	YES	NO	NO	NO	DONALD R. SIMONS	3095271205	2879							325320						40.737702	-88.996654	089642474								E I DU PONT DE NEMOURS & CO	001315704	NO	DONALD.R.SIMONS@USA.DUPONT.COM	
2011	HUMAN RESOURCE MANAGER	JENNIFER ROBBINS	61085TWDND301SO	DURA AUTOMOTIVE SYSTEMS	301 S SIMMONS ST	STOCKTON	JO DAVIESS	IL	61085	DURA AUTOMOTIVE SYSTEMS	301 S SIMMONS ST	STOCKTON	IL		61085	YES	NO	NO	NO	MICK ARAND	8159473010	3714							336399						42.347744	-90.001033	039616917										NO	ARAND.M@DURAAUTO.COM	
2011	VIE PRESIDENT ENGINEERING	MICHEAL HACKWORTHY	60098DRBRP1800W	DURA BAR PRODUCTS DIV	1800 W LAKE SHORE DR	WOODSTOCK	MCHENRY	IL	60098	DURA BAR PRODUCTS DIV	2100 W LAKE SHORE DR	WOODSTOCK	IL		60098	YES	NO	NO	NO	JOHN GLENN	8153383900	3321							331511						42.29111	-88.414763	005103759								WELLS MANUFACTURING CO	005103759	NO	JGLENN@WELLSMANUFACTURING.COM	
2011	VIE PRESIDENT ENGINEERING	MICHEAL HACKWORTHY	60098DRBRP1800W	DURA BAR PRODUCTS DIV	1800 W LAKE SHORE DR	WOODSTOCK	MCHENRY	IL	60098	DURA BAR PRODUCTS DIV	2100 W LAKE SHORE DR	WOODSTOCK	IL		60098	YES	NO	NO	NO	JOHN GLENN	8153383900	3321							331511						42.29111	-88.414763	005103759								WELLS MANUFACTURING CO	005103759	NO	JGLENN@WELLSMANUFACTURING.COM	
2011	VIE PRESIDENT ENGINEERING	MICHEAL HACKWORTHY	60098DRBRP1800W	DURA BAR PRODUCTS DIV	1800 W LAKE SHORE DR	WOODSTOCK	MCHENRY	IL	60098	DURA BAR PRODUCTS DIV	2100 W LAKE SHORE DR	WOODSTOCK	IL		60098	YES	NO	NO	NO	JOHN GLENN	8153383900	3321							331511						42.29111	-88.414763	005103759								WELLS MANUFACTURING CO	005103759	NO	JGLENN@WELLSMANUFACTURING.COM	
2011	OPERATIONS MGR.	BILL VASA	60130DRCNC7400W	DURACO INC	7400 W INDUSTRIAL DR	FOREST PARK	COOK	IL	60130	DURACO INC	7400 W INDUSTRIAL DR	FOREST PARK	IL		60130	YES	NO	NO	NO	CARL JOHNSON	7084108676	3069							326299						41.85507	-87.81032	005182910										NO	CJOHNSON@DURACOINC.COM	
2011	OPERATIONS MGR.	BILL VASA	60130DRCNC7400W	DURACO INC	7400 W INDUSTRIAL DR	FOREST PARK	COOK	IL	60130	DURACO INC	7400 W INDUSTRIAL DR	FOREST PARK	IL		60130	YES	NO	NO	NO	CARL JOHNSON	7084108676	3069							326299						41.85507	-87.81032	005182910										NO	CJOHNSON@DURACOINC.COM	
2011	OPERATIONS MGR.	BILL VASA	60130DRCNC7400W	DURACO INC	7400 W INDUSTRIAL DR	FOREST PARK	COOK	IL	60130	DURACO INC	7400 W INDUSTRIAL DR	FOREST PARK	IL		60130	YES	NO	NO	NO	CARL JOHNSON	7084108676	3069							326299						41.85507	-87.81032	005182910										NO	CJOHNSON@DURACOINC.COM	
2011	VICE PRESIDENT	WILLIAM SCHRADER	60552DRCST15SGR	DURO CAST INC	105 S GREEN ST	SOMONAUK	DEKALB	IL	60552	DURO CAST INC	105 S GREEN ST	SOMONAUK	IL		60552	YES	NO	NO	NO	WILLIAM H. SCHRADER	8154982317	3365							331524						41.63352	-88.68419	041538067								PRECISION ENTERPRISES INC	041538067	NO	BILL@PRECISION-ENTERPRISES.COM	
2011	MANAGER	DONALD MCCLOSKEY	60084DRCHR275IN	DURO-CHROME INDUSTRIES INC	275 INDUSTRIAL DR	WAUCONDA	LAKE	IL	60084	DURO-CHROME INDUSTRIES INC	275 INDUSTRIAL DR	WAUCONDA	IL		60084	YES	NO	NO	NO	DONALD MCCLOSKEY	8474872900	3471							332813						42.28104	-88.14712	188737621										NO		
2011	MANAGER	DONALD MCCLOSKEY	60084DRCHR275IN	DURO-CHROME INDUSTRIES INC	275 INDUSTRIAL DR	WAUCONDA	LAKE	IL	60084	DURO-CHROME INDUSTRIES INC	275 INDUSTRIAL DR	WAUCONDA	IL		60084	YES	NO	NO	NO	DONALD MCCLOSKEY	8474872900	3471							332813						42.28104	-88.14712	188737621										NO		
2011	PRESIDENT	PAT MCKENNA	60164DYNBR65EAS	DYNABURR CHICAGO INC	65 E LAKE ST	NORTHLAKE	COOK	IL	60164	DYNABURR CHICAGO INC	65 E LAKE ST	NORTHLAKE	IL		60164	YES	NO	NO	NO	PAT MCKENNA	7083450762	3471							332813						41.90097	-87.89901	051918670										NO	PATMCKENNA@DYNABURR.COM	
2011	PLANT OPERATIONS MANAGER	CRAIG MCCALL	61846CLNDSMAPLE	DYNACHEM INC	MAPLE GROVE RD	GEORGETOWN	VERMILION	IL	61846	DYNACHEM INC	PO BOX 19	GEORGETOWN	IL		618460019	YES	NO	NO	NO	TIMOTHY HAHN	2176622136	2899							325211	325199					39.9783	-87.635	805585619										NO		
2011	PLANT OPERATIONS MANAGER	CRAIG MCCALL	61846CLNDSMAPLE	DYNACHEM INC	MAPLE GROVE RD	GEORGETOWN	VERMILION	IL	61846	DYNACHEM INC	PO BOX 19	GEORGETOWN	IL		618460019	YES	NO	NO	NO	TIMOTHY HAHN	2176622136	2899							325211	325199					39.9783	-87.635	805585619										NO		
2011	PLANT OPERATIONS MANAGER	CRAIG MCCALL	61846CLNDSMAPLE	DYNACHEM INC	MAPLE GROVE RD	GEORGETOWN	VERMILION	IL	61846	DYNACHEM INC	PO BOX 19	GEORGETOWN	IL		618460019	YES	NO	NO	NO	TIMOTHY HAHN	2176622136	2899							325211	325199					39.9783	-87.635	805585619										NO		
2011	PLANT OPERATIONS MANAGER	CRAIG MCCALL	61846CLNDSMAPLE	DYNACHEM INC	MAPLE GROVE RD	GEORGETOWN	VERMILION	IL	61846	DYNACHEM INC	PO BOX 19	GEORGETOWN	IL		618460019	YES	NO	NO	NO	TIMOTHY HAHN	2176622136	2899							325211	325199					39.9783	-87.635	805585619										NO		
2011	PLANT OPERATIONS MANAGER	CRAIG MCCALL	61846CLNDSMAPLE	DYNACHEM INC	MAPLE GROVE RD	GEORGETOWN	VERMILION	IL	61846	DYNACHEM INC	PO BOX 19	GEORGETOWN	IL		618460019	YES	NO	NO	NO	TIMOTHY HAHN	2176622136	2899							325211	325199					39.9783	-87.635	805585619										NO		
2011	PLANT OPERATIONS MANAGER	CRAIG MCCALL	61846CLNDSMAPLE	DYNACHEM INC	MAPLE GROVE RD	GEORGETOWN	VERMILION	IL	61846	DYNACHEM INC	PO BOX 19	GEORGETOWN	IL		618460019	YES	NO	NO	NO	TIMOTHY HAHN	2176622136	2899							325211	325199					39.9783	-87.635	805585619										NO		
2011	PLANT OPERATIONS MANAGER	CRAIG MCCALL	61846CLNDSMAPLE	DYNACHEM INC	MAPLE GROVE RD	GEORGETOWN	VERMILION	IL	61846	DYNACHEM INC	PO BOX 19	GEORGETOWN	IL		618460019	YES	NO	NO	NO	TIMOTHY HAHN	2176622136	2899							325211	325199					39.9783	-87.635	805585619										NO		
2011	PLANT OPERATIONS MANAGER	CRAIG MCCALL	61846CLNDSMAPLE	DYNACHEM INC	MAPLE GROVE RD	GEORGETOWN	VERMILION	IL	61846	DYNACHEM INC	PO BOX 19	GEORGETOWN	IL		618460019	YES	NO	NO	NO	TIMOTHY HAHN	2176622136	2899							325211	325199					39.9783	-87.635	805585619										NO		
2011	PLANT OPERATIONS MANAGER	CRAIG MCCALL	61846CLNDSMAPLE	DYNACHEM INC	MAPLE GROVE RD	GEORGETOWN	VERMILION	IL	61846	DYNACHEM INC	PO BOX 19	GEORGETOWN	IL		618460019	YES	NO	NO	NO	TIMOTHY HAHN	2176622136	2899							325211	325199					39.9783	-87.635	805585619										NO		
2011	PLANT OPERATIONS MANAGER	CRAIG MCCALL	61846CLNDSMAPLE	DYNACHEM INC	MAPLE GROVE RD	GEORGETOWN	VERMILION	IL	61846	DYNACHEM INC	PO BOX 19	GEORGETOWN	IL		618460019	YES	NO	NO	NO	TIMOTHY HAHN	2176622136	2899							325211	325199					39.9783	-87.635	805585619										NO		
2011	PLANT OPERATIONS MANAGER	CRAIG MCCALL	61846CLNDSMAPLE	DYNACHEM INC	MAPLE GROVE RD	GEORGETOWN	VERMILION	IL	61846	DYNACHEM INC	PO BOX 19	GEORGETOWN	IL		618460019	YES	NO	NO	NO	TIMOTHY HAHN	2176622136	2899							325211	325199					39.9783	-87.635	805585619										NO		
2011	ENVIRONMENTAL MANAGER	GEORGE NAYDOL	60162DYNMC4211W	DYNAMIC MANUFACTURING CO	4211 W MADISON ST	HILLSIDE	COOK	IL	60162	DYNAMIC MANUFACTURING CO	4211 W MADISON ST	HILLSIDE	IL		60162	YES	NO	NO	NO	GEORGE NAYDOL	7085479011	3714							336350						41.88067	-87.73107	059455170										NO	GNAYDOL@DMIMAIL.COM	
2011	ENVIRONMENTAL MANAGER	GEORGE NAYDOL	6016WDYNMC43WMA	DYNAMIC MANUFACTURING INC	4300 W MADISON ST	HILLSIDE	COOK	IL	60162	DYNAMIC MANUFACTURING INC	4211 W MADISON ST	HILLSIDE	IL		60162	YES	NO	NO	NO	GEORGE NAYDOL	7085479011								336350						41.87756	-87.89105	059445517	059455170									NO	GNAYDOL@DMIMAIL.COM	
2011	ENVIRONMENTAL MANAGER	GEORGE NAYDOL	6016WDYNMC1725N	DYNAMIC MANUFACTURING INC	1725 N 33RD AVE	MELROSE PARK	COOK	IL	60160	DYNAMIC MANUFACTURING INC	4211 W MADISON ST	HILLSIDE	IL		60162	YES	NO	NO	NO	GEORGE NAYDOL	7085479011								336350						41.83413	-87.66907	059455170										NO	GNAYDOL@DMIMAIL.COM	
2011	ENVIRONMENTAL MANAGER	GEORGE NAYDOL	6016WDYNMC43WMA	DYNAMIC MANUFACTURING INC	4300 W MADISON ST	HILLSIDE	COOK	IL	60162	DYNAMIC MANUFACTURING INC	4211 W MADISON ST	HILLSIDE	IL		60162	YES	NO	NO	NO	GEORGE NAYDOL	7085479011								336350						41.87756	-87.89105	059445517	059455170									NO	GNAYDOL@DMIMAIL.COM	
2011	PLANT MANAGER	EUGENE SOEBBING	62363RCNC RTE2B	DYNO NOBEL INC	31879 STATE HWY 106	BARRY	PIKE	IL	62312	DYNO NOBEL INC	31879 STATE HWY 106	BARRY	IL		62312	YES	NO	NO	NO	GENE SOEBBING	2172855621	2892							325920						39.6375	-90.9375	009091257								DYNO NOBEL INC	009091257	NO	GENE.SOEBBING@AM.DYNONOBEL.COM	
2011	PLANT MANAGER	EUGENE SOEBBING	62363RCNC RTE2B	DYNO NOBEL INC	31879 STATE HWY 106	BARRY	PIKE	IL	62312	DYNO NOBEL INC	31879 STATE HWY 106	BARRY	IL		62312	YES	NO	NO	NO	GENE SOEBBING	2172855621	2892							325920						39.6375	-90.9375	009091257								DYNO NOBEL INC	009091257	NO	GENE.SOEBBING@AM.DYNONOBEL.COM	
2011	VP - ENG / QC / MARKETING		61866GLWNG400SH	EAGLE WINGS INDUSTRIES INC	400 SHELHOUSE DR	RANTOUL	CHAMPAIGN	IL	61866	EAGLE WINGS INDUSTRIES INC	400 SHELHOUSE DR	RANTOUL	IL		61866	YES	NO	NO	NO	RICH MCFADDEN	2178924322	3465							336370						40.314977	-88.200231	175696343										NO	RMCFADDEN@EWIUSA.COM	
2011	VP - ENG / QC / MARKETING		61866GLWNG400SH	EAGLE WINGS INDUSTRIES INC	400 SHELHOUSE DR	RANTOUL	CHAMPAIGN	IL	61866	EAGLE WINGS INDUSTRIES INC	400 SHELHOUSE DR	RANTOUL	IL		61866	YES	NO	NO	NO	RICH MCFADDEN	2178924322	3465							336370						40.314977	-88.200231	175696343										NO	RMCFADDEN@EWIUSA.COM	
2011	EHS MANAGER	JEFF CROSS	61630STPRP600WE	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	TAZEWELL	IL	616307600	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	IL		61630-7600	YES	NO	NO	NO	JIM DUGAN	3094944100	3531							333120						40.67649	-89.58879	005070479								CATERPILLAR INC	005070479	NO	DUGAN_JIM@CAT.COM	
2011	EHS MANAGER	JEFF CROSS	61630STPRP600WE	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	TAZEWELL	IL	616307600	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	IL		61630-7600	YES	NO	NO	NO	JIM DUGAN	3094944100	3531							333120						40.67649	-89.58879	005070479								CATERPILLAR INC	005070479	NO	DUGAN_JIM@CAT.COM	
2011	EHS MANAGER	JEFF CROSS	61630STPRP600WE	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	TAZEWELL	IL	616307600	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	IL		61630-7600	YES	NO	NO	NO	JIM DUGAN	3094944100	3531							333120						40.67649	-89.58879	005070479								CATERPILLAR INC	005070479	NO	DUGAN_JIM@CAT.COM	
2011	EHS MANAGER	JEFF CROSS	61630STPRP600WE	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	TAZEWELL	IL	616307600	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	IL		61630-7600	YES	NO	NO	NO	JIM DUGAN	3094944100	3531							333120						40.67649	-89.58879	005070479								CATERPILLAR INC	005070479	NO	DUGAN_JIM@CAT.COM	
2011	EHS MANAGER	JEFF CROSS	61630STPRP600WE	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	TAZEWELL	IL	616307600	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	IL		61630-7600	YES	NO	NO	NO	JIM DUGAN	3094944100	3531							333120						40.67649	-89.58879	005070479								CATERPILLAR INC	005070479	NO	DUGAN_JIM@CAT.COM	
2011	EHS MANAGER	JEFF CROSS	61630STPRP600WE	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	TAZEWELL	IL	616307600	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	IL		61630-7600	YES	NO	NO	NO	JIM DUGAN	3094944100	3531							333120						40.67649	-89.58879	005070479								CATERPILLAR INC	005070479	NO	DUGAN_JIM@CAT.COM	
2011	EHS MANAGER	JEFF CROSS	61630STPRP600WE	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	TAZEWELL	IL	616307600	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	IL		61630-7600	YES	NO	NO	NO	JIM DUGAN	3094944100	3531							333120						40.67649	-89.58879	005070479								CATERPILLAR INC	005070479	NO	DUGAN_JIM@CAT.COM	
2011	EHS MANAGER	JEFF CROSS	61630STPRP600WE	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	TAZEWELL	IL	616307600	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	IL		61630-7600	YES	NO	NO	NO	JIM DUGAN	3094944100	3531							333120						40.67649	-89.58879	005070479								CATERPILLAR INC	005070479	NO	DUGAN_JIM@CAT.COM	
2011	EHS MANAGER	JEFF CROSS	61630STPRP600WE	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	TAZEWELL	IL	616307600	EAST PEORIA PLANT--TTTD & TBU	901 W WASHINGTON ST	EAST PEORIA	IL		61630-7600	YES	NO	NO	NO	JIM DUGAN	3094944100	3531							333120						40.67649	-89.58879	005070479								CATERPILLAR INC	005070479	NO	DUGAN_JIM@CAT.COM	
2011	PLANT MANAGER	VISHAL SINGH	62656TNCRPRR2	EATON CORP	1725 1200TH AVE	LINCOLN	LOGAN	IL	62656	EATON CORP	1725 1200TH AVE	LINCOLN	IL		62656	YES	NO	NO	NO	SHEILA L. NELSON	2177325371	3625							335314						40.166832	-89.36812	005556956										NO	SHEILALNELSON@EATON.COM	
2011	PRODUCTION MANAGER	MATTHEW SHEARIN	60139TNLCT22WIN	EATON CORP	220 WINDY POINT DR	GLENDALE HEIGHTS	DUPAGE	IL	60139	EATON CORP	220 WINDY POINT DR	GLENDALE HEIGHTS	IL		60139	YES	NO	NO	NO	MATTHEW D. SHEARIN	6302606304								335313						41.926415	-88.079881	004155818								EATON CORP	004155818	NO	MATTHEWDSHEARIN@EATON.COM	
2011	VICE PRESIDENT OF FINANCE	GREG BUBP	61103CLPSC1665E	ECLIPSE	1665 ELMWOOD RD	ROCKFORD	WINNEBAGO	IL	61103	ECLIPSE	1665 ELMWOOD RD	ROCKFORD	IL		61103	YES	NO	NO	NO	DAVE WARD	8156377129	3433							333414						42.3321	-89.07118	005101266										NO	DWARD@ECLIPSENET.COM	
2011	VICE PRESIDENT OF FINANCE	GREG BUBP	61103CLPSC1665E	ECLIPSE	1665 ELMWOOD RD	ROCKFORD	WINNEBAGO	IL	61103	ECLIPSE	1665 ELMWOOD RD	ROCKFORD	IL		61103	YES	NO	NO	NO	DAVE WARD	8156377129	3433							333414						42.3321	-89.07118	005101266										NO	DWARD@ECLIPSENET.COM	
2011	VICE PRESIDENT OF FINANCE	GREG BUBP	61103CLPSC1665E	ECLIPSE	1665 ELMWOOD RD	ROCKFORD	WINNEBAGO	IL	61103	ECLIPSE	1665 ELMWOOD RD	ROCKFORD	IL		61103	YES	NO	NO	NO	DAVE WARD	8156377129	3433							333414						42.3321	-89.07118	005101266										NO	DWARD@ECLIPSENET.COM	
2011	PRESIDENT	DANIEL OLSON	60193LCTRC1651M	ECMC INC	1651 MITCHELL BLVD	SCHAUMBURG	COOK	IL	60193	ECMC INC	1651 MITCHELL BLVD	SCHAUMBURG	IL		60193	YES	NO	NO	NO	DANIEL OLSON	8473525015	3672							334412						41.99595	-88.09176											NO	NA	
2011	PRESIDENT	DANIEL OLSON	60193LCTRC1651M	ECMC INC	1651 MITCHELL BLVD	SCHAUMBURG	COOK	IL	60193	ECMC INC	1651 MITCHELL BLVD	SCHAUMBURG	IL		60193	YES	NO	NO	NO	DANIEL OLSON	8473525015	3672							334412						41.99595	-88.09176											NO	NA	
2011	PLANT MANAGER - JOLIET PLANT	JEFFREY DEMENY	60436CLBNC3001C	ECOLAB INC	3001 CHANNAHON RD	JOLIET	WILL	IL	60436	ECOLAB INC	3001 CHANNAHON RD	JOLIET	IL		60436	YES	NO	NO	NO	ROMAN BLAHOSKI	6512934385	2841							325611						41.484334	-88.158282	006154611								ECOLAB INC	006154611	NO	ROMAN.BLAHOSKI@ECOLAB.COM	
2011	PLANT MANAGER - JOLIET PLANT	JEFFREY DEMENY	60436CLBNC3001C	ECOLAB INC	3001 CHANNAHON RD	JOLIET	WILL	IL	60436	ECOLAB INC	3001 CHANNAHON RD	JOLIET	IL		60436	YES	NO	NO	NO	ROMAN BLAHOSKI	6512934385	2841							325611						41.484334	-88.158282	006154611								ECOLAB INC	006154611	NO	ROMAN.BLAHOSKI@ECOLAB.COM	
2011	PLANT MANAGER - JOLIET PLANT	JEFFREY DEMENY	60436CLBNC3001C	ECOLAB INC	3001 CHANNAHON RD	JOLIET	WILL	IL	60436	ECOLAB INC	3001 CHANNAHON RD	JOLIET	IL		60436	YES	NO	NO	NO	ROMAN BLAHOSKI	6512934385	2841							325611						41.484334	-88.158282	006154611								ECOLAB INC	006154611	NO	ROMAN.BLAHOSKI@ECOLAB.COM	
2011	OPERATIONS DIRECTOR	MICHAEL SMITH	61080CLBNCHWY25	ECOLAB INC	HWY 251 & ROCKTON RD	SOUTH BELOIT	WINNEBAGO	IL	61080	ECOLAB INC	PO BOX 1018	BELOIT	WI		535121018	YES	NO	NO	NO	ROMAN BLAHOSKI,	6512934385	3559							333298						42.45649	-89.01563									ECOLAB INC	006216386	NO	ROMAN.BLAHOSKI@ECOLAB.COM	
2011	PLANT MANAGER - JOLIET PLANT	JEFFREY DEMENY	60436CLBNC3001C	ECOLAB INC	3001 CHANNAHON RD	JOLIET	WILL	IL	60436	ECOLAB INC	3001 CHANNAHON RD	JOLIET	IL		60436	YES	NO	NO	NO	ROMAN BLAHOSKI	6512934385	2841							325611						41.484334	-88.158282	006154611								ECOLAB INC	006154611	NO	ROMAN.BLAHOSKI@ECOLAB.COM	
2011	PLANT MANAGER - JOLIET PLANT	JEFFREY DEMENY	60436CLBNC3001C	ECOLAB INC	3001 CHANNAHON RD	JOLIET	WILL	IL	60436	ECOLAB INC	3001 CHANNAHON RD	JOLIET	IL		60436	YES	NO	NO	NO	ROMAN BLAHOSKI	6512934385	2841							325611						41.484334	-88.158282	006154611								ECOLAB INC	006154611	NO	ROMAN.BLAHOSKI@ECOLAB.COM	
2011	OPERATIONS DIRECTOR	MICHAEL SMITH	61080CLBNCHWY25	ECOLAB INC	HWY 251 & ROCKTON RD	SOUTH BELOIT	WINNEBAGO	IL	61080	ECOLAB INC	PO BOX 1018	BELOIT	WI		535121018	YES	NO	NO	NO	ROMAN BLAHOSKI,	6512934385	3559							333298						42.45649	-89.01563									ECOLAB INC	006216386	NO	ROMAN.BLAHOSKI@ECOLAB.COM	
2011	PLANT MANAGER - JOLIET PLANT	JEFFREY DEMENY	60436CLBNC3001C	ECOLAB INC	3001 CHANNAHON RD	JOLIET	WILL	IL	60436	ECOLAB INC	3001 CHANNAHON RD	JOLIET	IL		60436	YES	NO	NO	NO	ROMAN BLAHOSKI	6512934385	2841							325611						41.484334	-88.158282	006154611								ECOLAB INC	006154611	NO	ROMAN.BLAHOSKI@ECOLAB.COM	
2011	PLANT MANAGER - JOLIET PLANT	JEFFREY DEMENY	60436CLBNC3001C	ECOLAB INC	3001 CHANNAHON RD	JOLIET	WILL	IL	60436	ECOLAB INC	3001 CHANNAHON RD	JOLIET	IL		60436	YES	NO	NO	NO	ROMAN BLAHOSKI	6512934385	2841							325611						41.484334	-88.158282	006154611								ECOLAB INC	006154611	NO	ROMAN.BLAHOSKI@ECOLAB.COM	
2011	PLANT MANAGER - JOLIET PLANT	JEFFREY DEMENY	60436CLBNC3001C	ECOLAB INC	3001 CHANNAHON RD	JOLIET	WILL	IL	60436	ECOLAB INC	3001 CHANNAHON RD	JOLIET	IL		60436	YES	NO	NO	NO	ROMAN BLAHOSKI	6512934385	2841							325611						41.484334	-88.158282	006154611								ECOLAB INC	006154611	NO	ROMAN.BLAHOSKI@ECOLAB.COM	
2011	PLANT MANAGER - JOLIET PLANT	JEFFREY DEMENY	60436CLBNC3001C	ECOLAB INC	3001 CHANNAHON RD	JOLIET	WILL	IL	60436	ECOLAB INC	3001 CHANNAHON RD	JOLIET	IL		60436	YES	NO	NO	NO	ROMAN BLAHOSKI	6512934385	2841							325611						41.484334	-88.158282	006154611								ECOLAB INC	006154611	NO	ROMAN.BLAHOSKI@ECOLAB.COM	
