REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	MANAGER	LOREN MCCONNELL	98108CCLVN429SO	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	KING	WA	981084913	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	WA		98108-4913	YES	NO	NO	NO	LOREN MCCONNELL	2067620330	3479							332812						47.51723	-122.32872	009286881		WAD009286881		SO3000154						NO	LOREN@ACEGALV.COM	
2011	PLANT MANAGER	KEVIN LEWIS	98632MRCNC850TH	KEMIRA WATER SOLUTIONS INC	850 3RD AVE	LONGVIEW	COWLITZ	WA	98632	KEMIRA WATER SOLUTIONS INC	850 3RD AVE	LONGVIEW	WA		98632	YES	NO	NO	NO	KEVIN LEWIS	3605782304	2899							325211						46.12778	-122.92491	627945702								KEMIRA INC	627945702	NO	KEVIN.LEWIS@KEMIRA.COM	
2011	PLANT MANAGER	DARYL SIMON	98055KNWRT1601N	KENWORTH TRUCK CO	1601 N 8TH ST	RENTON	KING	WA	980575507	KENWORTH TRUCK CO	PO BOX 9001	RENTON	WA		980579001	YES	NO	NO	NO	THOMAS M. NELSON	4252275849	3711	3713						336120						47.49565	-122.1988									PACCAR INC	048341267	NO	TOM.NELSON@PACCAR.COM	
2011	OPERATIONS MANAGER	FALCON PRICE	99166KTTLR363FI	KETTLE RIVER OPERATIONS MILL	363 FISH HATCHERY RD	REPUBLIC	FERRY	WA	99166	KETTLE RIVER OPERATIONS MILL	363 FISH HATCHERY RD	REPUBLIC	WA		99166	YES	NO	NO	NO	FALCON PRICE	5097753157	1041							212221						48.675	-118.600833	807545777								KINROSS GOLD CORP	807545777	NO	FALCON.PRICE@KINROSS.COM	
2011	OPERATIONS MANAGER	FALCON PRICE	99166KTTLR363FI	KETTLE RIVER OPERATIONS MILL	363 FISH HATCHERY RD	REPUBLIC	FERRY	WA	99166	KETTLE RIVER OPERATIONS MILL	363 FISH HATCHERY RD	REPUBLIC	WA		99166	YES	NO	NO	NO	FALCON PRICE	5097753157	1041							212221						48.675	-118.600833	807545777								KINROSS GOLD CORP	807545777	NO	FALCON.PRICE@KINROSS.COM	
2011	OPERATIONS MANAGER	FALCON PRICE	99166KTTLR363FI	KETTLE RIVER OPERATIONS MILL	363 FISH HATCHERY RD	REPUBLIC	FERRY	WA	99166	KETTLE RIVER OPERATIONS MILL	363 FISH HATCHERY RD	REPUBLIC	WA		99166	YES	NO	NO	NO	FALCON PRICE	5097753157	1041							212221						48.675	-118.600833	807545777								KINROSS GOLD CORP	807545777	NO	FALCON.PRICE@KINROSS.COM	
2011	OPERATIONS MANAGER	FALCON PRICE	99166KTTLR363FI	KETTLE RIVER OPERATIONS MILL	363 FISH HATCHERY RD	REPUBLIC	FERRY	WA	99166	KETTLE RIVER OPERATIONS MILL	363 FISH HATCHERY RD	REPUBLIC	WA		99166	YES	NO	NO	NO	FALCON PRICE	5097753157	1041							212221						48.675	-118.600833	807545777								KINROSS GOLD CORP	807545777	NO	FALCON.PRICE@KINROSS.COM	
2011	OPERATIONS MANAGER	FALCON PRICE	99166KTTLR363FI	KETTLE RIVER OPERATIONS MILL	363 FISH HATCHERY RD	REPUBLIC	FERRY	WA	99166	KETTLE RIVER OPERATIONS MILL	363 FISH HATCHERY RD	REPUBLIC	WA		99166	YES	NO	NO	NO	FALCON PRICE	5097753157	1041							212221						48.675	-118.600833	807545777								KINROSS GOLD CORP	807545777	NO	FALCON.PRICE@KINROSS.COM	
2011	EHS OFFICER	ROXANN FORKAN	99362KYTCH150AV	KEY TECHNOLOGY INC	150 AVERY ST	WALLA WALLA	WALLA WALLA	WA	99362	KEY TECHNOLOGY INC	150 AVERY ST	WALLA WALLA	WA		99362	YES	NO	NO	NO	ROXANN FORKAN	5093943450	3556							333294						46.05906	-118.3614	077829695										NO	RFORKAN@KEY.NET	
2011	EHS OFFICER	ROXANN FORKAN	99362KYTCH150AV	KEY TECHNOLOGY INC	150 AVERY ST	WALLA WALLA	WALLA WALLA	WA	99362	KEY TECHNOLOGY INC	150 AVERY ST	WALLA WALLA	WA		99362	YES	NO	NO	NO	ROXANN FORKAN	5093943450	3556							333294						46.05906	-118.3614	077829695										NO	RFORKAN@KEY.NET	
2011	EHS OFFICER	ROXANN FORKAN	99362KYTCH150AV	KEY TECHNOLOGY INC	150 AVERY ST	WALLA WALLA	WALLA WALLA	WA	99362	KEY TECHNOLOGY INC	150 AVERY ST	WALLA WALLA	WA		99362	YES	NO	NO	NO	ROXANN FORKAN	5093943450	3556							333294						46.05906	-118.3614	077829695										NO	RFORKAN@KEY.NET	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	MILL MANAGER	RICHARD TUCKER	98201SCTTP2600F	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	SNOHOMISH	WA	982013409	KIMBERLY-CLARK WORLDWIDE	2600 FEDERAL AVE	EVERETT	WA		98201-3409	YES	NO	NO	NO	RICHARD TUCKER	4252597557	2611	2621						322110	322121					47.981774	-122.216554	009250820								KIMBERLY-CLARK CORP	006072136	NO	RICHARD.J.TUCKER@KCC.COM	
2011	SEC/TREAS. - TECHNICAL SUPPORT	JESSICA CAMP	98936BYZNC301WC	KRONOS MICRONUTRIENTS LP	301 W CHARRON RD	MOXEE CITY	YAKIMA	WA	98936	KRONOS MICRONUTRIENTS LP	PO BOX 1167	MOXEE	WA		98936	YES	NO	NO	NO	RICHARD J. CAMP	5092484911	2879							325320						46.55669	-120.3814											NO	NA	
2011	SEC/TREAS. - TECHNICAL SUPPORT	JESSICA CAMP	98936BYZNC301WC	KRONOS MICRONUTRIENTS LP	301 W CHARRON RD	MOXEE CITY	YAKIMA	WA	98936	KRONOS MICRONUTRIENTS LP	PO BOX 1167	MOXEE	WA		98936	YES	NO	NO	NO	RICHARD J. CAMP	5092484911	2879							325320						46.55669	-120.3814											NO	NA	
2011	CORPORATE EHS ENGINEER	CRAIG SEIM	99206PRNML4714E	LAND O'LAKES PURINA FEED LLC SPOKANE	4714 E TRENT AVE	SPOKANE	SPOKANE	WA	99212	LAND O'LAKES PURINA FEED LLC SPOKANE	PO BOX 11127	SPOKANE	WA		99211	YES	NO	NO	NO	JEANEE FORBIS	6513752071	2048							311119						47.67294	-117.33944	806578337								LAND O LAKES INC	006253835	NO	JKFORBIS@LANDOLAKES.COM	
2011		CARLA MAUGER	98607LNRTC4200N	LINEAR TECHNOLOGY	4200 NW PACIFIC RIM BLVD	CAMAS	CLARK	WA	98607	LINEAR TECHNOLOGY	4200 NW PACIFIC RIM BLVD	CAMAS	WA		98607	YES	NO	NO	NO	CARLA MAUGER	3608341900	3674							334413						45.599733	-122.449766	032533788										NO	CMAUGER@LINEAR.COM	
2011		CARLA MAUGER	98607LNRTC4200N	LINEAR TECHNOLOGY	4200 NW PACIFIC RIM BLVD	CAMAS	CLARK	WA	98607	LINEAR TECHNOLOGY	4200 NW PACIFIC RIM BLVD	CAMAS	WA		98607	YES	NO	NO	NO	CARLA MAUGER	3608341900	3674							334413						45.599733	-122.449766	032533788										NO	CMAUGER@LINEAR.COM	
2011	PLANT MANAGER	WAYNE PITHER	98230LSTRC3810L	LISTER CHAIN & FORGE INC	3810 LOOMIS TRAIL RD	BLAINE	WHATCOM	WA	98230	LISTER CHAIN & FORGE INC	3810 LOOMIS TRAIL RD	BLAINE	WA		98230	YES	NO	NO	NO	MIKE STOBBART	3603324323	3462							332999						48.95	-122.68859	144575334		WAD988512398						WASHINGTON CHAIN & SUPPLY	027482843	NO	MSTOBBART@LISTERCHAIN.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PRESIDENT	RANDY NEBEL	98632LNGVWSOUTH	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	COWLITZ	WA	986321199	LONGVIEW FIBRE PAPER & PACKAGING INC	300 FIBRE WAY	LONGVIEW	WA		98632-1199	YES	NO	NO	NO	PATRICK ORTIZ	3605755397	2631	2611	2621	2653				322130	322224	322211	322110	322121		46.107527	-122.926617	009041443										NO	PWORTIZ@LONGFIBRE.COM	
2011	PLANT MANAGER	BRENDAN GAIR	98226HYDRS2150D	MAAX US CORP	2150 DIVISION ST	BELLINGHAM	WHATCOM	WA	98226	MAAX US CORP	2150 DIVISION ST	BELLINGHAM	WA		98226	YES	NO	NO	NO	BRENDAN GAIR	3607340616	3088							326191						48.78217	-122.447			CRK000007100		50300064						NO	BRENDAN.GAIR@MAAX.COM	
2011	PLANT MANAGER	BRENDAN GAIR	98226HYDRS2150D	MAAX US CORP	2150 DIVISION ST	BELLINGHAM	WHATCOM	WA	98226	MAAX US CORP	2150 DIVISION ST	BELLINGHAM	WA		98226	YES	NO	NO	NO	BRENDAN GAIR	3607340616	3088							326191						48.78217	-122.447			CRK000007100		50300064						NO	BRENDAN.GAIR@MAAX.COM	
2011	DIRECTOR OF MANUFACTURING	THOMAS CHAPO	9933WMNFCT123NR	MANUFACTURING SERVICES INC	1023 N KELLOGG ST	KENNEWICK	BENTON	WA	993367661	MANUFACTURING SERVICES INC	1023 N KELLOGG ST	KENNEWICK	WA		99336-7661	YES	NO	NO	NO	THOMAS CHAPO	5097358444								334418						46.221245	-119.20253	008419244										NO	TCHAPO@NJC.COM	
2011	PLANT MANAGER	RAYMOND COOPER	99344MCCNFBROAD	MCCAIN FOODS USA INC	100 LEE ST	OTHELLO	ADAMS	WA	99344	MCCAIN FOODS USA INC	100 LEE ST	OTHELLO	WA		99344	YES	NO	NO	NO	RAY COOPER	5094889611	2037							311411						46.83707	-118.72984	001104736								MCCAIN FOODS USA INC	001104736	NO	RAY.COOPER@MCCAIN.COM	
2011	PLANT MANAGER	RAYMOND COOPER	99344MCCNFBROAD	MCCAIN FOODS USA INC	100 LEE ST	OTHELLO	ADAMS	WA	99344	MCCAIN FOODS USA INC	100 LEE ST	OTHELLO	WA		99344	YES	NO	NO	NO	RAY COOPER	5094889611	2037							311411						46.83707	-118.72984	001104736								MCCAIN FOODS USA INC	001104736	NO	RAY.COOPER@MCCAIN.COM	
2011	DIRECTOR	LES LONNING	98421CSCDP1640E	MCFARLAND CASCADE POLE & LUMBER CO	1640 E MARC AVE	TACOMA	PIERCE	WA	98421	MCFARLAND CASCADE POLE & LUMBER CO	PO BOX 1496	TACOMA	WA		98401	YES	NO	NO	NO	LES LONNING	2535723033	2491							321114						47.255	-122.41002	008958357								MCFARLAND CASCADE HOLDINGS INC	155357791	NO	LESL@LDM.COM	
2011	DIRECTOR	LES LONNING	98421CSCDP1640E	MCFARLAND CASCADE POLE & LUMBER CO	1640 E MARC AVE	TACOMA	PIERCE	WA	98421	MCFARLAND CASCADE POLE & LUMBER CO	PO BOX 1496	TACOMA	WA		98401	YES	NO	NO	NO	LES LONNING	2535723033	2491							321114						47.255	-122.41002	008958357								MCFARLAND CASCADE HOLDINGS INC	155357791	NO	LESL@LDM.COM	
2011	DIRECTOR	LES LONNING	98421CSCDP1640E	MCFARLAND CASCADE POLE & LUMBER CO	1640 E MARC AVE	TACOMA	PIERCE	WA	98421	MCFARLAND CASCADE POLE & LUMBER CO	PO BOX 1496	TACOMA	WA		98401	YES	NO	NO	NO	LES LONNING	2535723033	2491							321114						47.255	-122.41002	008958357								MCFARLAND CASCADE HOLDINGS INC	155357791	NO	LESL@LDM.COM	
2011	DIRECTOR	LES LONNING	98421CSCDP1640E	MCFARLAND CASCADE POLE & LUMBER CO	1640 E MARC AVE	TACOMA	PIERCE	WA	98421	MCFARLAND CASCADE POLE & LUMBER CO	PO BOX 1496	TACOMA	WA		98401	YES	NO	NO	NO	LES LONNING	2535723033	2491							321114						47.255	-122.41002	008958357								MCFARLAND CASCADE HOLDINGS INC	155357791	NO	LESL@LDM.COM	
2011	DIRECTOR	LES LONNING	98421CSCDP1640E	MCFARLAND CASCADE POLE & LUMBER CO	1640 E MARC AVE	TACOMA	PIERCE	WA	98421	MCFARLAND CASCADE POLE & LUMBER CO	PO BOX 1496	TACOMA	WA		98401	YES	NO	NO	NO	LES LONNING	2535723033	2491							321114						47.255	-122.41002	008958357								MCFARLAND CASCADE HOLDINGS INC	155357791	NO	LESL@LDM.COM	
2011	MANAGER	HUBERT EBRIGHT	99212MLCHRE6017	MELCHER MANUFACTURING CO INC	6017 E MISSION	SPOKANE VALLEY	SPOKANE	WA	992121264	MELCHER MANUFACTURING CO INC	6017 E MISSION	SPOKANE VALLEY	WA		99212-1264	YES	NO	NO	NO	HUGH EBRIGHT	5095357626	3089							326199						47.68647	-117.19644	009071135										NO	HUGH@MELCHER-RAMPS.COM	
2011	VICE-PRESIDENT	SARA WEAVER-LUNDBERG	99001MTLSF2524S	METALS FABRICATION CO INC	2524 S HAYFORD RD	AIRWAY HEIGHTS	SPOKANE	WA	99001	METALS FABRICATION CO INC	2524 S HAYFORD RD	AIRWAY HEIGHTS	WA		99001	YES	NO	NO	NO	SARA WEAVER-LUNDBERG	5092442909								332312						47.63161	-117.56093	053056529										NO	SARAW@METALSFAB.COM	
