REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	REGULATORY COMPLIANCE MANAGER	THOMAS LOUISELL	9713WDCNCX261CR	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	YAMHILL	OR	97132	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	OR		97132	YES	NO	NO	NO	PAULA VOGEL	5035389471	3843							339114						45.31518	-122.95168	009617473										NO	PAULA.VOGEL@A-DEC.COM	
2011	PRESIDENT/CEO	THOMAS AITCHISON	97015NCHMN14242	ENOCH MANUFACTURING CO	14242 SE 82ND DR	CLACKAMAS	CLACKAMAS	OR	97015	ENOCH MANUFACTURING CO	PO BOX 98	CLACKAMAS	OR		970150098	YES	NO	NO	NO	JAY SCHINDLER	5036592660	3451							332721						45.420831	-122.573158	009028895		ORD009028895								NO	JAYS@ENOCHMFG.COM	
2011	PRESIDENT/CEO	THOMAS AITCHISON	97015NCHMN14242	ENOCH MANUFACTURING CO	14242 SE 82ND DR	CLACKAMAS	CLACKAMAS	OR	97015	ENOCH MANUFACTURING CO	PO BOX 98	CLACKAMAS	OR		970150098	YES	NO	NO	NO	JAY SCHINDLER	5036592660	3451							332721						45.420831	-122.573158	009028895		ORD009028895								NO	JAYS@ENOCHMFG.COM	
2011	OPERATIONS MANAGER	ANDREW VILLENEUVE	97355MRKNC250NO	ENTEK INTERNATIONAL LLC	250 N HANSARD AVE	LEBANON	LINN	OR	973550127	ENTEK INTERNATIONAL LLC	PO BOX 127	LEBANON	OR		973550127	YES	NO	NO	NO	BERNARD J. PARKER	5412593901	3081							326113						44.54867	-122.91883	186820155								ENTEK HOLDINGS	977376919	NO	BERNARD@ENTEK-INTERNATIONAL.COM	
2011	DIRECTOR	RANDAL MCEVERS	97124PSNPR3950N	EPSON PORTLAND INC	3950 NW ALOCLEK PL	HILLSBORO	WASHINGTON	OR	971247100	EPSON PORTLAND INC	3950 NW ALOCLEK PL	HILLSBORO	OR		97124-7100	YES	NO	NO	NO	KIMBERLEY SACKMAN	5036175462	3577							325910						45.54839	-122.89038									US EPSON INC		NO		
2011	SITE MANAGER	JAY FAGAN	97210SCCRP2211N	ESCO CORP	2211 NW BREWER ST	PORTLAND	MULTNOMAH	OR	97210	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		972102578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.54306	-122.69937	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	JAY FAGAN	97210SCCRP2211N	ESCO CORP	2211 NW BREWER ST	PORTLAND	MULTNOMAH	OR	97210	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		972102578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.54306	-122.69937	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	JAY FAGAN	97210SCCRP2211N	ESCO CORP	2211 NW BREWER ST	PORTLAND	MULTNOMAH	OR	97210	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		972102578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.54306	-122.69937	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	JAY FAGAN	97210SCCRP2211N	ESCO CORP	2211 NW BREWER ST	PORTLAND	MULTNOMAH	OR	97210	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		972102578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.54306	-122.69937	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	AARON KOEHLER	97210SCCRP2141N	ESCO CORP	2141 NW 25TH AVE	PORTLAND	MULTNOMAH	OR	972102578	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		97210-2578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.53734	-122.7029	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	AARON KOEHLER	97210SCCRP2141N	ESCO CORP	2141 NW 25TH AVE	PORTLAND	MULTNOMAH	OR	972102578	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		97210-2578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.53734	-122.7029	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	AARON KOEHLER	97210SCCRP2141N	ESCO CORP	2141 NW 25TH AVE	PORTLAND	MULTNOMAH	OR	972102578	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		97210-2578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.53734	-122.7029	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	AARON KOEHLER	97210SCCRP2141N	ESCO CORP	2141 NW 25TH AVE	PORTLAND	MULTNOMAH	OR	972102578	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		97210-2578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.53734	-122.7029	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	JAY FAGAN	97210SCCRP2211N	ESCO CORP	2211 NW BREWER ST	PORTLAND	MULTNOMAH	OR	97210	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		972102578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.54306	-122.69937	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	JAY FAGAN	97210SCCRP2211N	ESCO CORP	2211 NW BREWER ST	PORTLAND	MULTNOMAH	OR	97210	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		972102578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.54306	-122.69937	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	JAY FAGAN	97210SCCRP2211N	ESCO CORP	2211 NW BREWER ST	PORTLAND	MULTNOMAH	OR	97210	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		972102578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.54306	-122.69937	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	JAY FAGAN	97210SCCRP2211N	ESCO CORP	2211 NW BREWER ST	PORTLAND	MULTNOMAH	OR	97210	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		972102578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.54306	-122.69937	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	AARON KOEHLER	97210SCCRP2141N	ESCO CORP	2141 NW 25TH AVE	PORTLAND	MULTNOMAH	OR	972102578	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		97210-2578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.53734	-122.7029	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	AARON KOEHLER	97210SCCRP2141N	ESCO CORP	2141 NW 25TH AVE	PORTLAND	MULTNOMAH	OR	972102578	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		97210-2578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.53734	-122.7029	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	AARON KOEHLER	97210SCCRP2141N	ESCO CORP	2141 NW 25TH AVE	PORTLAND	MULTNOMAH	OR	972102578	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		97210-2578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.53734	-122.7029	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	SITE MANAGER	AARON KOEHLER	97210SCCRP2141N	ESCO CORP	2141 NW 25TH AVE	PORTLAND	MULTNOMAH	OR	972102578	ESCO CORP	2141 NW 25TH AVE	PORTLAND	OR		97210-2578	YES	NO	NO	NO	J. CARTER WEBB	5037786670	3325							331513						45.53734	-122.7029	009028259								ESCO CORP	009028259	NO	CARTER.WEBB@ESCOCORP.COM	
2011	ENGINEERING MANAGER	DAN KELLOM	97333VNTGL1551S	EVANITE FIBER CORP	1551 SE CRYSTAL LAKE DR	CORVALLIS	BENTON	OR	973332737	EVANITE FIBER CORP	PO BOX E	CORVALLIS	OR		973390598	YES	NO	NO	NO	DAN KELLOM	5417385358	3296							327993						44.55132	-123.25775	115188831								HOLLINGSWORTH & VOSE CO	001006360	NO	DAN.KELLOM@EVANITE.COM	
2011	ENGINEERING MANAGER	DAN KELLOM	97333VNTGL1551S	EVANITE FIBER CORP	1551 SE CRYSTAL LAKE DR	CORVALLIS	BENTON	OR	973332737	EVANITE FIBER CORP	PO BOX E	CORVALLIS	OR		973390598	YES	NO	NO	NO	DAN KELLOM	5417385358	3296							327993						44.55132	-123.25775	115188831								HOLLINGSWORTH & VOSE CO	001006360	NO	DAN.KELLOM@EVANITE.COM	
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203VRZRG14NSW	EVRAZ HEAT TREAT PORTLAND	10400 N SWIFT CT	PORTLAND	MULTNOMAH	OR	97203	EVRAZ HEAT TREAT PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	OR		97203	YES	NO	NO	NO	ANDREW J GILPIN	5039786189								332811						45.60336	-122.74884	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203VRZRG14NSW	EVRAZ HEAT TREAT PORTLAND	10400 N SWIFT CT	PORTLAND	MULTNOMAH	OR	97203	EVRAZ HEAT TREAT PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	OR		97203	YES	NO	NO	NO	ANDREW J GILPIN	5039786189								332811						45.60336	-122.74884	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203VRZRG14NSW	EVRAZ HEAT TREAT PORTLAND	10400 N SWIFT CT	PORTLAND	MULTNOMAH	OR	97203	EVRAZ HEAT TREAT PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	OR		97203	YES	NO	NO	NO	ANDREW J GILPIN	5039786189								332811						45.60336	-122.74884	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203VRZRG14NSW	EVRAZ HEAT TREAT PORTLAND	10400 N SWIFT CT	PORTLAND	MULTNOMAH	OR	97203	EVRAZ HEAT TREAT PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	OR		97203	YES	NO	NO	NO	ANDREW J GILPIN	5039786189								332811						45.60336	-122.74884	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203VRZRG14NSW	EVRAZ HEAT TREAT PORTLAND	10400 N SWIFT CT	PORTLAND	MULTNOMAH	OR	97203	EVRAZ HEAT TREAT PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	OR		97203	YES	NO	NO	NO	ANDREW J GILPIN	5039786189								332811						45.60336	-122.74884	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203RGNST14400	EVRAZ PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	MULTNOMAH	OR	97203	EVRAZ PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	OR		97208	YES	NO	NO	NO	DREW GILPIN	5039786189	3312							331111						45.62552	-122.78011	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203RGNST14400	EVRAZ PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	MULTNOMAH	OR	97203	EVRAZ PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	OR		97208	YES	NO	NO	NO	DREW GILPIN	5039786189	3312							331111						45.62552	-122.78011	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203RGNST14400	EVRAZ PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	MULTNOMAH	OR	97203	EVRAZ PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	OR		97208	YES	NO	NO	NO	DREW GILPIN	5039786189	3312							331111						45.62552	-122.78011	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203RGNST14400	EVRAZ PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	MULTNOMAH	OR	97203	EVRAZ PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	OR		97208	YES	NO	NO	NO	DREW GILPIN	5039786189	3312							331111						45.62552	-122.78011	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203RGNST14400	EVRAZ PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	MULTNOMAH	OR	97203	EVRAZ PORTLAND	14400 N RIVERGATE BLVD	PORTLAND	OR		97208	YES	NO	NO	NO	DREW GILPIN	5039786189	3312							331111						45.62552	-122.78011	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203WLDDT8735N	EVRAZ STRUCTRUAL TUBING	8735 N HARBORGATE ST	PORTLAND	MULTNOMAH	OR	972036363	EVRAZ STRUCTRUAL TUBING	14400 N RIVERGATE BLVD	PORTLAND	OR		97203	YES	NO	NO	NO	DREW GILPIN	5039786189	3317							331210						45.62039	-122.76698	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	MANAGER, ENERGY AND ENVIRONMENT	ANDREW GILPIN	97203WLDDT8735N	EVRAZ STRUCTRUAL TUBING	8735 N HARBORGATE ST	PORTLAND	MULTNOMAH	OR	972036363	EVRAZ STRUCTRUAL TUBING	14400 N RIVERGATE BLVD	PORTLAND	OR		97203	YES	NO	NO	NO	DREW GILPIN	5039786189	3317							331210						45.62039	-122.76698	009106055								EVRAZ INC NORTH AMERICA	009106055	NO		
2011	OPERATIONS ENGINEER	JERRY JONES	97128XCLTC2919N	EXCELTECH INC	2919 NE RIVERGATE ST SUITE 401D	MCMINNVILLE	YAMHILL	OR	971288487	EXCELTECH INC	2919 NE RIVERGATE ST SUITE 401D	MCMINNVILLE	OR		97128-8487	YES	NO	NO	NO	TIM IDE	5034728914	3672							334418						45.21989	-123.16873			ORD987192960								NO	TIDE@ETIQUALITY.COM	
2011	RDC MANAGER	CRAIG DUBIN	97231MBLPR9420N	EXXONMOBIL PORTLAND LUBE PLANT	9420 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	EXXONMOBIL PORTLAND LUBE PLANT	9420 NW ST HELENS RD	PORTLAND	OR		97231	YES	NO	NO	NO	CRAIG I. DUBIN	5032477300	2992	5171						424710						45.58988	-122.77777	618245315								EXXON MOBIL CORP	001213214	NO	CRAIG.I.DUBIN@EXXONMOBIL.COM	
2011	MANAGER	BEN LANE	97470FCCCM8452O	FCC COMMERCIAL FURNITURE INC	8452 OLD HWY 99 N	ROSEBURG	DOUGLAS	OR	97470	FCC COMMERCIAL FURNITURE INC	8452 OLD HWY 99 N	ROSEBURG	OR		97470	YES	NO	NO	NO	SAME	5416733351	2599							337127						43.31719	-123.34424	041158924										NO	BEN.LANE@FCCFURN.COM	
2011	SAFETY MANAGER	GLENN CRUMMEL	9737WFDRLC2772B	FEDERAL CORRECTIONAL INSTITUTION SHERIDAN	27072 BALLSTON RD	SHERIDAN	YAMHILL	OR	97378	FEDERAL CORRECTIONAL INSTITUTION SHERIDAN	27072 BALLSTON RD	SHERIDAN	OR		97378	YES	NO	YES	NO	ALAN BOOTH	5038436705								922140						45.084	-123.39564											YES	ABOOTH@BOP.GOV	
2011	SHIPPER	SHAWN STOYER	97026FBRFB12657	FIBER-FAB LLC	12657 PORTLAND RD NE	GERVAIS	MARION	OR	97026	FIBER-FAB LLC	PO BOX 78	GERVAIS	OR		97026	YES	NO	NO	NO	WALT MULVEY	5037923456	3088							326191						45.10279	-122.89216			ORD009030594								NO	WALT@FIBERFAB.COM	
2011	SAFETY & FACILITIES MANAGER	MARIE HAGENLOCK	97224GRBRL14200	FISKARS BRANDS GERBER LEGENDARY BLADES DIV	14200 SW 72ND AVE	PORTLAND	WASHINGTON	OR	972248010	FISKARS BRANDS GERBER LEGENDARY BLADES DIV	14200 SW 72ND AVE	PORTLAND	OR		97224-8010	YES	NO	NO	NO	MARIE HAGENLOCK	5034031251	3421	3423						332211						45.417735	-122.749099	803836345								FISKARS BRANDS INC	086175114	NO		
2011	OPERATIONS MANAGER	TIMOTHY KERSICH	97321FLKBR255LD	FLAKEBOARD AMERICA LTD - DURAFLAKE PARTICLEBOARD	2550 OLD SALEM RD NE	ALBANY	LINN	OR	973217354	FLAKEBOARD AMERICA LTD - DURAFLAKE PARTICLEBOARD	PO BOX 428	ALBANY	OR		973210122	YES	NO	NO	NO	MALISA MAYNARD	5419283341	2493							321219	221330					44.66584	-123.06133									FLAKEBOARD AMERICA LTD	783169753	NO	MALISA.MAYNARD@FLAKEBOARD.COM	
2011	OPERATIONS MANAGER	TIMOTHY KERSICH	97321FLKBR255LD	FLAKEBOARD AMERICA LTD - DURAFLAKE PARTICLEBOARD	2550 OLD SALEM RD NE	ALBANY	LINN	OR	973217354	FLAKEBOARD AMERICA LTD - DURAFLAKE PARTICLEBOARD	PO BOX 428	ALBANY	OR		973210122	YES	NO	NO	NO	MALISA MAYNARD	5419283341	2493							321219	221330					44.66584	-123.06133									FLAKEBOARD AMERICA LTD	783169753	NO	MALISA.MAYNARD@FLAKEBOARD.COM	
2011	PLANT MANAGER	SEAN COFFEY	97402BHMPR50NDA	FLAKEBOARD AMERICA LTD - EUGENE MDF	50 N DANEBO AVE	EUGENE	LANE	OR	97402	FLAKEBOARD AMERICA LTD - EUGENE MDF	50 N DANEBO AVE	EUGENE	OR		97402	YES	NO	NO	NO	SEAN T. COFFEY	5417444639	2493							321219						44.06117	-123.17823									FLAKEBOARD AMERICA LTD	783169753	NO	SEAN.COFFEY@FLAKEBOARD.COM	
2011	ENVIRONMENTAL COORDINATOR	MARK KRUGER	97402FRRST1011M	FORREST PAINT CO	1011 MCKINLEY ST	EUGENE	LANE	OR	974026928	FORREST PAINT CO	PO BOX 22110	EUGENE	OR		974020470	YES	NO	NO	NO	RICHARD S. FORREST	5413421821	2851							325510						44.04868	-123.12988	063427306		ORD063427306		OR0037940						NO	SFORREST@FORRESTPAINT.COM	
2011	ENVIRONMENTAL COORDINATOR	MARK KRUGER	97402FRRST1011M	FORREST PAINT CO	1011 MCKINLEY ST	EUGENE	LANE	OR	974026928	FORREST PAINT CO	PO BOX 22110	EUGENE	OR		974020470	YES	NO	NO	NO	RICHARD S. FORREST	5413421821	2851							325510						44.04868	-123.12988	063427306		ORD063427306		OR0037940						NO	SFORREST@FORRESTPAINT.COM	
2011	ENVIRONMENTAL COORDINATOR	MARK KRUGER	97402FRRST1011M	FORREST PAINT CO	1011 MCKINLEY ST	EUGENE	LANE	OR	974026928	FORREST PAINT CO	PO BOX 22110	EUGENE	OR		974020470	YES	NO	NO	NO	RICHARD S. FORREST	5413421821	2851							325510						44.04868	-123.12988	063427306		ORD063427306		OR0037940						NO	SFORREST@FORRESTPAINT.COM	
2011	ENVIRONMENTAL COORDINATOR	MARK KRUGER	97402FRRST1011M	FORREST PAINT CO	1011 MCKINLEY ST	EUGENE	LANE	OR	974026928	FORREST PAINT CO	PO BOX 22110	EUGENE	OR		974020470	YES	NO	NO	NO	RICHARD S. FORREST	5413421821	2851							325510						44.04868	-123.12988	063427306		ORD063427306		OR0037940						NO	SFORREST@FORRESTPAINT.COM	
2011	ENVIRONMENTAL COORDINATOR	MARK KRUGER	97402FRRST1011M	FORREST PAINT CO	1011 MCKINLEY ST	EUGENE	LANE	OR	974026928	FORREST PAINT CO	PO BOX 22110	EUGENE	OR		974020470	YES	NO	NO	NO	RICHARD S. FORREST	5413421821	2851							325510						44.04868	-123.12988	063427306		ORD063427306		OR0037940						NO	SFORREST@FORRESTPAINT.COM	
2011	ENVIRONMENTAL COORDINATOR	MARK KRUGER	97402FRRST1011M	FORREST PAINT CO	1011 MCKINLEY ST	EUGENE	LANE	OR	974026928	FORREST PAINT CO	PO BOX 22110	EUGENE	OR		974020470	YES	NO	NO	NO	RICHARD S. FORREST	5413421821	2851							325510						44.04868	-123.12988	063427306		ORD063427306		OR0037940						NO	SFORREST@FORRESTPAINT.COM	
2011	ENVIRONMENTAL COORDINATOR	MARK KRUGER	97402FRRST1011M	FORREST PAINT CO	1011 MCKINLEY ST	EUGENE	LANE	OR	974026928	FORREST PAINT CO	PO BOX 22110	EUGENE	OR		974020470	YES	NO	NO	NO	RICHARD S. FORREST	5413421821	2851							325510						44.04868	-123.12988	063427306		ORD063427306		OR0037940						NO	SFORREST@FORRESTPAINT.COM	
2011	ENVIRONMENTAL COORDINATOR	MARK KRUGER	97402FRRST1011M	FORREST PAINT CO	1011 MCKINLEY ST	EUGENE	LANE	OR	974026928	FORREST PAINT CO	PO BOX 22110	EUGENE	OR		974020470	YES	NO	NO	NO	RICHARD S. FORREST	5413421821	2851							325510						44.04868	-123.12988	063427306		ORD063427306		OR0037940						NO	SFORREST@FORRESTPAINT.COM	
2011	ENVIRONMENTAL COORDINATOR	MARK KRUGER	97402FRRST1011M	FORREST PAINT CO	1011 MCKINLEY ST	EUGENE	LANE	OR	974026928	FORREST PAINT CO	PO BOX 22110	EUGENE	OR		974020470	YES	NO	NO	NO	RICHARD S. FORREST	5413421821	2851							325510						44.04868	-123.12988	063427306		ORD063427306		OR0037940						NO	SFORREST@FORRESTPAINT.COM	
2011	ENVIRONMENTAL COORDINATOR	MARK KRUGER	97402FRRST1011M	FORREST PAINT CO	1011 MCKINLEY ST	EUGENE	LANE	OR	974026928	FORREST PAINT CO	PO BOX 22110	EUGENE	OR		974020470	YES	NO	NO	NO	RICHARD S. FORREST	5413421821	2851							325510						44.04868	-123.12988	063427306		ORD063427306		OR0037940						NO	SFORREST@FORRESTPAINT.COM	
2011	ENVIRONMENTAL COORDINATOR	MARK KRUGER	97402FRRST1011M	FORREST PAINT CO	1011 MCKINLEY ST	EUGENE	LANE	OR	974026928	FORREST PAINT CO	PO BOX 22110	EUGENE	OR		974020470	YES	NO	NO	NO	RICHARD S. FORREST	5413421821	2851							325510						44.04868	-123.12988	063427306		ORD063427306		OR0037940						NO	SFORREST@FORRESTPAINT.COM	
2011	PRESIDENT	REX SMITH	97224FGHTC14255	FOUGHT & CO INC	14255 SW 72ND AVE	TIGARD	WASHINGTON	OR	972248042	FOUGHT & CO INC	PO BOX 23759	TIGARD	OR		972813759	YES	NO	NO	NO	KRIS FIX	5036393141	3441							332312						45.41681	-122.7491	071812838								ROSAN		NO	KRISF@FOUGHT.ORG	
2011	PRESIDENT	REX SMITH	97224FGHTC14255	FOUGHT & CO INC	14255 SW 72ND AVE	TIGARD	WASHINGTON	OR	972248042	FOUGHT & CO INC	PO BOX 23759	TIGARD	OR		972813759	YES	NO	NO	NO	KRIS FIX	5036393141	3441							332312						45.41681	-122.7491	071812838								ROSAN		NO	KRISF@FOUGHT.ORG	
2011	OPERATIONS MANAGER	CRAIG HAMILTON	97210GLVNZ2406N	GALVANIZERS CO	2406 NW 30TH AVE	PORTLAND	MULTNOMAH	OR	97210	GALVANIZERS CO	4730 SW MACADAM AVE SUITE 202	PORTLAND	OR		97239	YES	NO	NO	NO	CRAIG HAMILTON	5032275611	3479							332812						45.54018	-122.71244											NO	CHAMILTON@GALVCO.COM	
2011	OPERATIONS MANAGER	STEVE VANARSDALE	97302GRMNT2345T	GARMIN AT INC	2345 TURNER RD SE	SALEM	MARION	OR	97302	GARMIN AT INC	2345 TURNER RD SE	SALEM	OR		97302	YES	NO	NO	NO	STEVE VANARSDALE	5033913245	3812							334511						44.90772	-122.99346	044843274								GARMIN INTERNATIONAL INC	791288004	NO	STEVE.VANARSDALE@GARMIN.COM	
2011	BUILDING AND EQUIPMENT TECHNICIAN	BRIAN PIERI	97062GYLRD10900	GAYLORD INDUSTRIES	10900 SW AVERY ST	TUALATIN	WASHINGTON	OR	970628578	GAYLORD INDUSTRIES	10900 SW AVERY ST	TUALATIN	OR		97062-8578	YES	NO	NO	NO	BRIAN PIERI	9712231223	3444	3564	3589					333411						45.37164	-122.79058									ILLINOIS TOOL WORKS INC		NO	BRIAN.PIERI@GAYLORDUSA.COM	
2011	BUILDING AND EQUIPMENT TECHNICIAN	BRIAN PIERI	97062GYLRD10900	GAYLORD INDUSTRIES	10900 SW AVERY ST	TUALATIN	WASHINGTON	OR	970628578	GAYLORD INDUSTRIES	10900 SW AVERY ST	TUALATIN	OR		97062-8578	YES	NO	NO	NO	BRIAN PIERI	9712231223	3444	3564	3589					333411						45.37164	-122.79058									ILLINOIS TOOL WORKS INC		NO	BRIAN.PIERI@GAYLORDUSA.COM	
2011	BUILDING AND EQUIPMENT TECHNICIAN	BRIAN PIERI	97062GYLRD10900	GAYLORD INDUSTRIES	10900 SW AVERY ST	TUALATIN	WASHINGTON	OR	970628578	GAYLORD INDUSTRIES	10900 SW AVERY ST	TUALATIN	OR		97062-8578	YES	NO	NO	NO	BRIAN PIERI	9712231223	3444	3564	3589					333411						45.37164	-122.79058									ILLINOIS TOOL WORKS INC		NO	BRIAN.PIERI@GAYLORDUSA.COM	
2011	VICE PRESIDENT MANUFACTURING	STEVE FRANCOEUR	97016JMSRVWAUNA	GEORGIA PACIFIC CONSUMER PRODUCTS LP WAUNA MILL	92326 TAYLORVILLE RD	CLATSKANIE	CLATSOP	OR	970168264	GEORGIA PACIFIC CONSUMER PRODUCTS LP WAUNA MILL	92326 TAYLORVILLE RD	CLATSKANIE	OR		97016-8264	YES	NO	NO	NO	KRISTI WARD	5034553214	2611	2621						322121						46.157035	-123.407836	003913258								KOCH INDUSTRIES INC	006944334	NO	KRISTI.WARD@GAPAC.COM	
